# Exported with SCiLS Lab Version 12.00.15110
# Export time: 2024-03-25 13:20:40
# Generated from file: Y:\imaging_core\proj_archive\DATA BACKUP-OLD NAS\#394 Nilesh and Biernaskie-brains\240301 Young Mice\240123-Biernaskie-neg.slx
# Object Full Name: Regions/240123-Biernaskie-neg/287/287-corpus
# Object ID: 0e725b55-fe3a-427e-b904-f7083efb85c4
# Object type: Region
# Object creation time: 2024-03-22 09:41:16
# MzRange Name: young-mice-features
# Normalization: Total Ion Count
#
m/z;Spot 34645;Spot 34646;Spot 34724;Spot 34725;Spot 34726;Spot 34727;Spot 34728;Spot 34729;Spot 34730;Spot 34731;Spot 34732;Spot 34733;Spot 34734;Spot 34803;Spot 34804;Spot 34805;Spot 34806;Spot 34807;Spot 34808;Spot 34809;Spot 34810;Spot 34811;Spot 34812;Spot 34813;Spot 34814;Spot 34815;Spot 34816;Spot 34882;Spot 34883;Spot 34884;Spot 34885;Spot 34886;Spot 34887;Spot 34888;Spot 34889;Spot 34890;Spot 34891;Spot 34892;Spot 34893;Spot 34894;Spot 34895;Spot 34896;Spot 34897;Spot 34898;Spot 34963;Spot 34964;Spot 34965;Spot 34966;Spot 34967;Spot 34968;Spot 34969;Spot 34970;Spot 34974;Spot 34975;Spot 34976;Spot 34977;Spot 34978;Spot 34979;Spot 34980;Spot 34981;Spot 34982;Spot 35045;Spot 35046;Spot 35047;Spot 35048;Spot 35049;Spot 35128;Spot 35129;Spot 35210;Spot 35211;Spot 35212;Spot 35213;Spot 35294;Spot 35295;Spot 35296;Spot 35297;Spot 35378;Spot 35379;Spot 35380;Spot 35381;Spot 35461;Spot 35462;Spot 35463;Spot 35464;Spot 35465;Spot 35466;Spot 35545;Spot 35546;Spot 35547;Spot 35548;Spot 35549;Spot 35550;Spot 35629;Spot 35630;Spot 35631;Spot 35632;Spot 35633;Spot 35634;Spot 35635;Spot 35713;Spot 35714;Spot 35715;Spot 35716;Spot 35717;Spot 35718;Spot 35719;Spot 35800;Spot 35801;Spot 35802;Spot 35803;Spot 35804
346.05474208261;4041631.8451813;4145076.2341175;3390346.0980054;3641946.6444475;4018194.1874263;4613802.4182859;4901314.4497968;3160105.8796354;3197992.737421;2260093.9966071;3612521.1546218;2749752.0978454;3201279.5648835;4773843.4724403;4087448.9030173;3651987.9727332;4891204.8460296;3260327.3488914;3097445.8383479;3228899.6045385;3021000.8470445;3482013.0495223;2889260.3386499;2939282.1772222;2401240.8623748;2879633.4280801;4855059.9164431;3941953.1385698;4327598.8089127;3365026.8079416;3956379.3954717;3316823.7097045;3748843.2504577;2324828.5210356;2215152.6716894;2924310.5508466;2482239.2411546;3386947.0139617;2712891.4614502;2779287.9967243;2721867.616665;2974642.4057559;3290089.2678731;3025639.5974513;4072019.7307999;3861100.2335658;3534170.405004;3459320.3858234;3049533.3139972;3012294.4302655;3394196.2004168;3377997.4907953;3068726.9776542;2544006.3193222;3901354.1223079;4532032.2850093;3247936.5133903;2429320.1936932;2728079.707653;2929345.6183475;2917195.1421652;3549160.8543993;4002647.4626342;4373217.3513594;3170016.821158;3394269.5814618;3155315.4864877;3282367.7801148;4261539.2208633;4148863.4641219;4552501.846418;3592345.3176047;2984644.685271;4091080.1564021;4286424.2428462;3764970.3713833;3600608.5150251;3660502.9463866;3762654.7596013;3772468.6616963;4398149.9710042;4871568.3689167;3181756.609046;4123381.4573843;4314579.8934281;3441525.8390681;3483438.8254724;4506693.785;4196708.5825989;4267577.2341886;3557668.5058668;3031999.1024442;3401339.1032551;3194416.2648648;3945372.858951;3568094.5461854;3742652.6090213;3631176.5139636;3119652.9755061;3237084.602228;3058013.8352412;3357478.5464507;3175835.6137776;3590481.1944038;3586909.6283249;3571714.5928662;2664070.144819;3820548.4007152;3147153.8297273;3555441.1577375;2726436.6182643
346.05611909701;1777536.7461941;1852568.6660519;1499922.3250618;1602621.6417418;1800444.5094403;2159389.4200641;2322825.2695523;1422536.1380487;1452002.1830503;996234.67320902;1771509.9058585;1228249.7608335;1435287.0569153;2090692.5882765;1938390.4667151;1621895.9866959;2352452.9149855;1439415.1544021;1383111.4243646;1473719.4550181;1360827.6780468;1684653.6018121;1338809.2194132;1338762.066955;1054028.410285;1163560.3986299;2345990.2033824;1755506.1446922;1911041.2891097;1550564.6101259;1802713.1417199;1489161.1350401;1738283.5503302;1000699.5000389;1044439.6852567;1391978.974428;1076866.9908013;1623201.2536014;1239790.2057439;1173700.7233383;1216197.1364436;1408849.0840224;1512356.0968022;1345135.1755177;1824949.6689573;1723891.2765092;1585311.1848715;1555248.7573472;1342792.0121866;1367094.1999509;1607115.9529574;1588241.5639818;1435858.5699188;1104223.7634681;1867572.717958;2159692.1677873;1517216.139764;1108560.1480822;1231847.2752831;1332724.1503506;1384698.4355407;1508877.2425755;1752941.1522527;2009316.5983485;1356459.2011013;1560128.0377277;1245539.5175974;1393180.1219779;1785103.9632696;1749530.0673215;1930909.5233919;1538663.4863847;1153564.0201191;1653674.3491207;1848568.979774;1548684.3162259;1536123.4082848;1514650.8142515;1563852.1608895;1529213.0507108;1889804.0828726;2040431.4237386;1310464.6123422;1642699.9066869;1839364.1844069;1443952.8705525;1489112.3909003;1755008.5014876;1758224.1343816;1794585.033192;1461186.9138677;1250868.0595262;1440010.3168944;1377286.0582008;1647623.3226968;1484690.6511378;1543984.1647112;1566786.6764521;1190266.2536074;1434256.6438784;1310487.703818;1445339.4211032;1365921.8132872;1570856.8209878;1505622.1826103;1389567.8965464;1093052.1852079;1580127.677408;1258155.9035255;1518543.6512491;1056850.0575632
347.03878895582;59341.661231742;46881.337879557;46216.451404392;45554.259241926;40526.490570323;53339.160588349;41937.339672875;38575.832624238;39911.600868886;31434.784576074;56219.601306825;35063.876857545;38270.224140784;52624.415666247;53639.705527206;38957.245370094;59459.258791137;40596.440507466;39633.510769855;25893.739879283;40121.291105107;35571.809691108;32444.180766959;35988.010346275;32358.870226742;35572.452871988;59421.862551312;55531.769234553;53252.688731349;37424.339398827;44109.149332949;47261.032115161;46775.954469333;44064.249372799;37862.680728673;30123.366775333;30682.338962609;44740.95541764;50930.263700933;38008.975120536;42764.467378758;39512.354363652;43964.714141266;45300.641315942;52139.498460697;38233.154803211;41436.694166608;38949.761569677;34713.053580519;45990.986266795;42102.736645054;42811.864038792;60163.391335233;50532.918231071;52688.829743135;67345.582664711;47610.378251245;28047.935827711;40304.474210195;42889.299369384;46197.064231999;53070.44865501;55735.267951398;57968.773926408;43568.960439571;43494.845813656;45908.283690051;47277.410966219;58978.436228774;55448.71577819;50062.463387041;44711.264786661;41707.669933706;47705.822164469;55441.128918435;51670.694852627;57987.989266401;47045.591114053;47002.485560125;56075.759895572;61436.325522727;58287.271650036;47569.676173421;53952.730480758;56144.491167805;46745.775482854;62916.737882524;49233.339730041;55192.885295015;50484.955736344;45136.254315531;46994.757248072;52534.275088156;50934.289242802;53813.575002475;56527.252594326;49568.046216273;46678.429437291;40189.534989123;53551.704207019;51817.644664593;52131.37043227;49242.874391306;50333.926438053;51682.398509157;30734.937488821;42487.044887986;46509.942191616;41052.753068156;63008.998692121;45096.443692921
347.05817795896;85788.066187736;81267.796249413;79325.279674743;74320.176475173;72081.616607487;87913.562843035;101625.49993565;56570.839479472;66396.025781252;43181.266440689;74192.904765288;58786.788635168;65994.32693812;81792.168076388;82542.435544007;71129.952200632;90857.072302763;62887.838525496;56602.365197018;61768.211216428;52738.865436991;72159.618151002;54637.57442055;69938.814677574;50635.858645495;58310.279120722;94897.412064969;66276.821244482;83743.180764224;67955.186852381;78272.912465834;71216.897111944;74731.589082954;48847.538245641;42537.517713014;57339.616419279;51005.111680992;70798.03959757;50581.464643778;56539.02927942;48652.625917241;52681.993233772;72190.73423263;59360.77894171;77860.582787736;67460.072447268;66073.752433559;65082.920324535;59994.230977763;54922.99957296;74076.256296028;61671.662550721;59185.665125735;61297.177764187;75140.344323607;79833.05311148;59893.461635382;44531.127652215;48081.606061605;57426.284673232;60612.885941279;75024.448068011;73776.252348383;78411.549345714;61822.69286714;69966.665220968;55021.133886783;68844.666623794;83194.151986425;82384.867376184;83616.567557233;72029.495628403;61099.941902265;86715.000134698;80666.509826359;68956.065722992;78147.919724204;67184.115739079;70260.895300403;71310.097091243;82864.303699833;103477.76953529;54437.024617759;92055.716864019;73746.563504822;85084.426853685;68086.509767061;96105.868584892;74219.129396737;95145.25025534;67379.36958975;64251.916426105;72789.314266396;65522.848379393;82232.715807751;70376.43122913;73200.574645319;62814.437613288;57138.48486448;70108.619187338;62495.690099308;64812.313087096;62410.209520339;77870.739744142;71246.315575721;69483.858699795;50510.960406255;75804.854868921;63173.996708831;69847.239237649;52206.27756204
362.04946529814;95955.440529294;84698.238206826;79859.629771242;74851.606737814;83645.314206214;89030.011350901;98500.392993636;70469.096482105;89392.556553767;56221.248191866;102905.11237821;81081.568346326;75781.765836947;94647.836640698;97291.090161016;71981.451435044;123413.01523787;80765.914967547;73428.943024872;59820.795525578;71672.761322308;93537.706973799;74591.01326916;81185.43647198;54772.644137241;70469.916127411;106121.86755869;87713.093033243;95786.093220874;88010.345126495;98201.530426763;71274.084679436;95826.918796345;54584.16528461;55559.722148476;73300.530918755;55478.204429975;92151.080275245;73888.15403615;68725.06981431;68387.840516579;79495.889511026;92239.597162729;65729.46540702;95227.749887183;82603.738286323;77466.47962532;74795.201051488;76279.907473657;79051.142800659;81634.531157387;81095.547585393;84201.846252472;73692.612743455;95816.072500175;112206.69004516;76998.583533236;51319.477240816;69620.480387123;70114.046309359;77205.244079472;84988.24230148;88200.941464082;121774.766384;75154.586600689;83791.98365938;80492.870029877;68310.810402797;98068.498371362;84950.115370145;94299.10591473;79588.184346929;68882.994312203;80077.013899885;98398.57421774;85525.053469889;95574.241546201;86802.985228779;75625.592493073;76962.611670539;99010.54727074;91269.409811693;60565.182277377;79606.751776288;74819.043617724;75078.946752892;89335.956907507;81098.866598083;83414.010345601;87483.280450164;58418.437473572;49979.17515596;81500.036450831;83455.800498214;87125.174116016;76159.477451332;58468.824329711;69683.902740461;44541.476343882;83974.297979367;80479.075461299;88018.95603162;72261.910567986;79711.982805121;70601.886405486;44230.05986568;54409.715025432;70281.077413883;69251.463535809;73886.966752665;43161.81434858
370.13362708721;357053.86242278;370283.32014586;321922.2074104;324218.37263594;316268.56530049;273390.82587225;354305.74206101;308254.73017263;318602.82852476;344863.02536357;327856.97889211;301851.51572696;291431.83875701;368214.14458034;393004.45059779;314504.04337945;362613.92203874;314374.52847459;345888.05772431;310875.83368039;328501.57896162;350913.31892081;320324.52290764;331439.50858669;344842.93971492;409360.00542526;334030.36528561;365753.89464177;312103.70801918;329229.32844836;390736.75471835;428085.14741729;359002.83482987;377556.12392134;322567.01394191;371662.99738484;391826.59339377;389531.6108616;315643.66486391;400141.5423301;325484.47353111;351881.5977654;423451.71807551;309780.62978554;390388.94137324;409566.38686604;380427.8154544;298366.14182894;409838.74298275;432932.5601985;402862.33260043;365220.30528211;466088.58202482;306221.50721919;271462.98884861;340197.83191544;328456.82631969;373076.69199621;334607.97622693;342630.72857246;368658.99895804;340515.42060932;324900.08757091;371040.69128425;460017.18195258;460412.62936821;335801.9153378;332500.27730748;386617.59090874;332036.12118164;316805.13386365;332721.28293531;294462.66312334;318591.03730214;330148.38670594;356664.46750293;263950.57951886;291446.86396694;296800.28729846;383017.22238269;342902.72647068;324781.59529602;334755.76017703;299901.10345982;347739.88615699;351246.30078511;438421.36766773;361165.65044512;377316.56173125;303678.07397777;290650.71990934;376322.79881157;334834.49327193;353620.43104664;351486.42277376;321558.92003362;357393.33398431;301668.75450168;218091.40319031;429097.08457969;357563.01877467;402997.80264552;321038.12245728;310371.90304735;291314.97714926;208915.19435574;363531.33663679;334163.41028965;329194.30863479;357121.660159;312393.58942726
371.13728910333;109801.83223351;95682.132662656;120549.01288405;111034.87384962;100657.34521028;98726.073658517;121794.47599717;102502.6158583;101097.27765873;101440.29142352;119300.30608001;117327.97501371;91889.1146923;103467.12636135;114303.33886276;110035.26742855;113003.86827472;116392.06543021;112600.17833381;92885.722579277;109519.95054619;87663.651577646;110919.23257757;101493.17315088;97848.726665924;97038.436178299;93928.829900269;114005.48369424;104013.72480091;102455.78257394;108910.37993631;131347.77428124;118628.11918031;112749.12755023;99051.826545869;110239.9670336;115243.4890655;144588.41479843;101593.5477624;104667.25701919;99654.836432679;109521.40444081;106462.17896184;92031.538885802;102483.44905032;109857.05305308;112857.21305027;92030.373750122;127304.58871756;130735.23192011;106455.20982088;118229.15942656;139741.55455114;99053.074684449;82660.140292121;124325.49280697;102399.2568083;119020.91681508;112623.35348404;107584.74806756;100851.80954537;126015.66868386;112671.46393444;123568.5482307;113599.75752043;116504.46664263;111023.28983206;109201.75062932;135079.6878956;99923.347080613;110971.49978652;110847.86120623;97015.763793587;96096.093573781;125475.10375194;115086.35827619;82886.189791687;82682.02680814;110241.95928035;107959.44881743;106993.01035256;106048.71220884;112248.34643852;94031.690269403;86435.1165304;110985.34780452;110799.79591928;111498.31026948;112836.61752154;97674.45496256;100090.90182019;96889.37445307;110540.93698391;103621.32121424;98038.971403331;97457.665151398;103486.01493162;82916.649822253;76382.093586678;125569.8674046;80557.917946366;114156.15501113;100761.42250722;108834.08697681;106661.41473671;79809.491069889;122520.77838855;108348.79918079;103875.82605933;105420.9272189;89949.482519857
375.22930559183;59359.886709384;60588.619565471;58427.909963097;61966.454231301;64042.593180429;42593.694197113;63574.297818216;47871.351000735;54996.097414574;52720.928395848;55722.699313066;53960.966958341;54004.593039529;71354.28231315;74035.989960049;52318.198471167;56884.311668722;54965.337327245;52774.956733479;46955.011395825;49220.420334858;53239.209899295;45861.45960912;50605.780832162;50465.448210237;55112.820073899;51493.622123;61921.188190597;69075.277274488;57140.260040977;62314.673124579;64607.385062952;52943.967470097;67476.238601739;63637.700039143;62733.609621315;56386.456266145;65086.351803685;55436.710690557;51550.751255129;42714.775727019;45141.370229632;54693.673373977;44886.003838231;62065.282937507;56000.615857138;55681.038941461;48115.936571608;61751.043556042;62682.514700663;75845.353557767;60165.586052266;56236.842582024;55905.588052484;51334.612444366;63947.327006999;47163.555390974;51714.806841558;58173.358098833;63342.184484536;44337.050299056;63923.509645987;66654.931712514;70615.212557073;60747.641228514;61371.344825716;54525.422576914;71184.325904397;67788.635299912;66677.825367254;52052.170939696;61903.289500936;56121.535611156;54227.944457955;66214.056530202;68158.125757417;51321.244702107;65919.74242169;56520.441515204;62048.798635576;66311.34436316;52587.347736579;57629.198420904;54048.475186959;67606.89506958;60813.479100038;68536.091658037;65952.059904536;63151.073261204;53525.713427517;61964.777852642;66431.803900911;62503.105180555;59180.461158201;74239.465809655;69848.792218613;66546.892452848;64048.705254471;52206.08816575;76948.522060232;64681.448035432;66011.559169084;59402.063745121;65839.60388655;61987.886237208;55219.311903195;68566.55117097;61374.271108146;57655.060550486;72222.972381306;76892.123095894
383.12895325396;142931.75141327;120964.81724914;116453.65659415;123793.88015412;117155.76370795;111832.55222638;119308.36599745;111203.45701232;100977.06924332;110343.43138796;108478.30440095;119855.14362637;101338.63202854;134399.52908862;123008.99540227;123120.91910242;118109.11723769;114427.11233995;120835.04753176;110733.76574066;123259.80343122;133189.79727201;114376.28108848;137751.67122688;111069.78589282;126361.1693644;119664.17252778;126755.60479031;119658.19414041;121330.32565529;122200.93669971;119909.87828347;109801.70839493;131589.84201616;113734.30535734;123903.88140181;132949.65337937;134522.56132562;116747.12751417;131481.28357713;120048.3783621;135595.24900051;134010.11029589;116392.39255747;121194.32984699;123507.17673741;119287.72144214;102155.38111821;134280.71251535;134737.57341939;128495.16624971;135832.41622558;143429.33203856;124795.47115182;106223.65471892;135551.16307442;114691.45100332;136746.57256835;135650.31480663;118303.19515195;128839.07898224;139943.13870185;115437.33258637;127302.98393016;143235.17763444;124368.64099335;125458.60098121;130948.13789638;132630.6271417;121644.38931802;108932.51078523;130181.01442881;105680.82208873;115565.83183399;105831.57002294;109345.96627695;86416.950816623;105036.14647778;100357.01347896;129805.64522669;109208.41032924;119942.00426003;106440.68409082;112139.61622784;113575.48669886;137039.22520691;128581.81535959;108659.62964929;119025.31457034;90724.823269557;109905.2334603;125707.09253487;102455.63357879;108922.86577349;104315.1464713;93535.754688231;107357.00558082;96433.276716711;89151.994092198;119088.77478479;111759.31956404;128518.89978832;111372.99168832;114302.63657304;94972.984511553;90848.767787296;138266.59658144;126842.97564396;112920.64592602;108152.04324842;128000.84016089
384.03137975557;53432.793035762;48183.111536415;41407.591149942;44685.259693171;40881.481822883;49350.863558304;39010.262483029;33606.621917545;25697.638998744;30312.436645572;40156.265797673;32509.923986292;32764.326857806;54911.420463627;46808.405331318;37948.056160262;60374.282458472;42661.409630061;30474.914554281;36732.243478973;38354.521515863;46262.292425842;30854.322278785;29436.224648859;27988.338559497;32238.928142233;49898.535683323;47556.408749407;42328.713658431;43445.983379265;47823.354019528;44292.602373136;50112.247964361;23728.445304639;30583.469012601;37952.129514613;29680.965956349;40936.177591717;35680.844633945;41518.048612535;30989.022857577;33436.310827804;33660.728078067;30190.310340262;49752.515508418;46012.481779686;53282.276261629;38051.134736614;40541.290131644;29815.862501012;42149.716232333;44990.416938899;43414.035646717;23931.517274188;54149.273244574;53264.628518712;43864.578591102;37601.397068308;31503.254562739;33010.855684696;35067.823145739;47447.300315779;48245.318939984;42235.800820017;36974.67495141;49374.313300834;36727.717285049;36618.532603798;53260.353072699;43631.385511303;56402.039157042;40624.313971595;31004.588609636;51121.394522349;55981.15332015;50330.504241904;40837.978055268;58519.272073881;44090.385461482;44998.141977724;66274.987434179;53726.918917921;42836.209890102;46098.346268832;48889.150793024;36926.712488635;35103.071990291;50755.85022775;54777.166210506;54076.881221141;40189.608862211;40645.972837664;42963.403082944;42559.794802959;55530.158633452;45235.050550848;46031.003909128;46869.436301438;47405.059942868;45604.242322155;46713.152298943;53515.522265413;47120.091323491;51045.790319853;45049.386306617;39888.576105263;35357.131272111;47585.296406601;40639.812414466;48114.023793884;48034.508579738
384.13688893752;139725.44255787;136560.69778093;129021.16384916;144443.50548271;130071.1987335;119470.77596732;146172.17729172;131045.15233624;120998.29152886;128425.45402671;137713.17136213;134394.84323336;119616.52594934;147718.30645267;158659.34246138;143570.86730853;150849.08956524;151316.2341713;134598.74467763;128207.57882137;156346.48145565;137736.05538025;131696.12075195;144163.8884759;136856.44190588;135662.19633255;131955.70537801;133726.85693469;133291.7449401;133788.2549023;155045.19789904;161360.64651597;138939.4862288;148453.36839902;136070.45986601;149260.85071271;150327.13702745;153478.57127785;149454.26457858;143981.76946205;148668.07204491;152351.15210434;153582.88637605;133468.98640384;143195.36916321;152696.48559376;152584.0835305;129584.29677571;151939.90400936;150682.31431742;155460.57202462;163184.06076468;176371.54164289;145447.02435213;122516.39396129;149688.7270252;133644.36126138;170785.25548549;139178.28790553;149719.48589996;149059.76711677;149714.94541053;150615.72521135;149705.10614629;161556.30292245;160461.65475027;151529.58879784;132861.28473891;150332.09601872;144483.03907181;144998.18854003;145502.14259057;123437.84550343;121182.79628641;146746.22956452;141806.7038319;118906.52294881;102631.93468038;121570.26947714;151639.09405745;136741.75356572;134398.63958427;126714.96002593;134257.91684947;126743.32793096;146070.20523631;149393.83410525;131651.56025383;136593.42694881;100485.8823328;121817.47372645;127373.30820573;122993.10125176;130497.37534579;121289.85961358;112372.82539036;127476.84552972;104858.47847151;110381.4943194;136596.38875894;123125.25221129;144379.60775727;140511.42406418;133533.91036657;122050.7947977;84938.743930236;137238.3155138;124045.85595173;116239.4068361;125021.60024045;124298.21153211
385.14468374381;469595.03294752;430627.15583118;403374.02238092;400478.60322155;421787.90233629;379895.75234;430518.47624197;400623.51449973;367123.9156896;403992.04071441;429226.79264135;453352.27046142;374967.10773619;464612.55841037;479183.43816904;430675.25326914;471209.76681362;456754.71679294;415783.90193264;392902.7602301;445430.76194906;445701.46779798;411440.0236656;465233.78732603;399879.59301235;438489.28518235;435735.7502521;427310.86937889;425302.57170545;438659.76864205;482328.54540963;456706.8770397;404307.61071294;440541.7294573;414999.62351784;445805.2294707;407280.78919795;525298.75047719;442946.74078313;441676.8331823;423477.16323801;454175.29200449;479896.54032009;389951.20224169;476245.69795335;466065.92382728;452488.32340414;403954.756487;459702.31701306;513478.58474693;466811.71856361;507232.6219669;523219.56866884;385178.19994227;379761.98763682;500605.57804827;410290.8106191;436931.04684233;436521.74822517;418407.62880072;442448.95208207;490081.73546675;446256.2414298;498531.64490314;473862.65301178;484557.85847828;471619.04758904;447564.54260437;489178.49483185;429267.26097104;441930.89957653;450460.28626964;381150.13283935;394630.93563255;446055.25383954;458614.24286653;337424.26847738;364194.64120038;380666.79265276;487601.0250468;456127.518867;462621.74623017;423339.33488258;417471.53714942;415342.47206521;422839.32435993;480590.83547397;422930.23601491;419630.49068531;367164.23475227;391750.12500302;405475.90899294;414570.54929419;411832.98185828;426819.70765142;378099.32508371;415912.81186688;352538.99128956;247775.91264252;513610.5536794;419529.77816869;494594.30826398;460167.69392045;487626.66160834;390829.59485021;270190.53747113;479668.456479;417618.38056999;388832.84448951;408198.39639941;345864.72334842
386.14783567809;113962.34679863;120070.37774589;105299.15354641;104558.26874355;99923.257226217;100400.23367282;124695.79777979;109106.37658649;106632.57257912;103466.63314667;105545.45616337;120101.68917972;99586.704865537;112230.2451004;129300.1247508;106791.29222115;115394.01971707;115406.96296942;113740.33530512;101414.49557429;121348.21962522;105673.50122506;114824.59444738;112947.47806294;102686.58296478;97733.753961961;110749.11264621;116123.01305976;119209.28246935;112298.98756946;120383.27043411;122923.32586629;110192.53538933;101518.64008545;107332.99288928;111755.76209514;111931.16704458;130846.35808043;107549.89132391;113445.8930051;107573.68044245;128162.1929106;130515.82534919;90573.109651671;121443.61609852;120501.66128527;124223.71935488;106261.4589099;121683.75203508;121831.07591478;113561.22814068;138323.64140978;122754.02302718;102834.86185336;99261.083650181;130156.72379509;113286.4893915;114630.48653654;123485.61904484;108230.61662798;112132.95172119;130423.89345027;126916.46220374;123011.95242427;137143.84088066;122278.0009601;126709.27222278;106604.31879759;134596.37911518;109946.72788064;113014.53636506;117141.43698715;99031.159084147;105398.9162731;118047.31158377;126199.28655621;96992.776250696;102830.72934165;112561.87551907;129489.14787115;118248.99875557;100024.59611931;118856.525006;118538.67929859;113852.49870853;115336.09552272;128933.89937;111890.75765948;110395.80277762;106258.65753687;104936.66635069;110143.80928232;113528.57369535;107909.18593581;102371.20831017;88206.94828794;110799.17629107;96480.674730381;65414.159522257;133634.57052114;111203.41359393;131298.76926079;103630.11158077;122421.979641;115245.81305213;67095.263352633;119976.82819969;105156.87296983;111794.22682469;99323.273798304;93026.99503523
391.22400594385;103941.84325109;98652.890862576;118531.88021205;105782.68613433;111033.03207593;86572.982723722;107777.49228066;106797.26431016;82601.57973706;94753.537937591;93049.408600877;88708.482801386;91393.319448036;106990.43153529;113126.32536108;96163.758663935;116325.8896765;94849.523687867;93498.269504364;82444.686889236;90197.44364092;90760.69363902;87260.987625007;96676.066939635;91272.475880021;86172.838027629;88941.865247557;103148.67571117;114210.57790537;95193.451274145;105321.17049467;113243.7016764;96492.758087077;95038.178509889;93684.606839243;106289.17817642;90715.047582544;92975.981795944;82953.173275444;88376.811040186;79906.097218663;91885.552373673;91934.067220443;95200.22320897;126402.89019132;105980.36937422;117639.96213113;96266.321033045;115313.46580669;106969.70238254;105951.19834342;118675.89532305;106971.00640514;91296.827319967;89958.060958276;99775.83365666;80849.068355883;93518.017221916;97703.444181995;83201.722473313;94363.513210291;103493.43668216;112354.4024351;116019.1364067;99916.539498685;119480.73434218;113518.62160122;104782.06970754;117482.0169315;113419.43114589;106435.77033388;94899.883211997;112650.33390434;118172.14187133;110144.16340169;105752.85420815;98778.567531951;122209.73618207;103695.93784334;110033.64265888;121992.47753707;115864.62435034;112567.41291212;110653.70723818;116862.56740199;119799.28203377;129224.06877739;122112.2373857;113926.77928808;103344.4194094;105789.9970348;106393.3504466;117239.91462507;123168.87445399;111381.83746735;102281.00637576;110398.71431738;114809.95240369;108515.76261849;141424.07958356;136139.03949131;128574.50688952;105285.54227644;111955.23715104;117420.35604974;95469.275572742;119218.54445181;105661.56875692;83192.565135405;104390.96526934;94539.498618841
392.22762849036;30497.823519108;20884.655502768;27250.293355338;16408.403583313;19212.833847629;23305.815091888;35796.253709086;20774.662666658;13294.956591154;22708.217743963;23010.401869181;28371.802048918;20400.938152021;28488.877931203;19481.904134316;25728.050464417;20732.052465221;18037.60669717;21415.384422436;19516.192206072;17179.213123499;15353.562677735;15015.582075562;26572.832825369;12048.862776898;22450.387006028;22182.324174911;24396.990042425;28289.059488452;28536.396806778;20931.436009957;16939.674092017;24440.096127467;16379.73429611;23848.008626293;23999.330084955;17023.400536615;23311.170071295;21842.411604295;17018.837047048;18303.248490066;23699.987071081;20054.655746974;17349.743424123;31542.337542523;26010.625390944;20743.50079476;19982.413756454;27078.842699061;26286.281211739;21350.942097023;26535.032273188;20794.820387333;20165.072195801;18454.033324526;25381.307331196;14624.129141115;25958.029227578;26097.173563577;19898.739999494;23655.813147136;24165.130162839;29421.140891455;24813.689314508;27053.786541748;23108.288243157;17096.305248973;27260.576816933;33289.10489084;28928.895797095;25620.132231183;26771.663498636;21525.513809144;22986.774657719;30914.162827926;33118.576521176;20254.078045634;21842.504318399;22807.114077598;23238.970626172;26853.81361733;27278.409778873;26156.327655397;21060.559242394;22297.74966615;25269.467972462;26789.523907758;23615.710809465;27410.120491541;19679.619850812;21604.966375022;28625.445158993;19630.121106636;28041.023891454;27094.481322682;23345.08980124;23138.242032901;24871.292166511;19055.958583125;34850.177454535;31175.216573661;32298.11705195;25138.066539937;22906.74724426;20301.080817701;25859.266534333;22363.42976263;21600.915065764;24195.537293448;22705.320997107;17627.679034234
401.13926102392;105818.57743099;105186.97547883;114868.77161953;100520.36379598;106676.46754749;90711.866163281;105969.42903638;104334.84393416;94166.998001974;107493.93103155;109152.79005639;121360.94429093;95619.162392853;141611.52501958;128794.07814565;120757.71576557;109565.39522383;111134.36303775;119311.46095389;117592.04535879;119056.25497452;102276.08871235;102674.47805307;122282.86790988;95394.671669576;108411.22014796;102379.44222206;106733.85583253;112826.96409274;103941.10881255;121311.79025148;123246.85793321;108357.42549665;115942.38806157;100053.43280189;119975.16570405;108471.18872708;122759.55563919;110973.03528413;124154.0841209;115528.31524963;124946.58028401;132973.68182084;102957.52199572;108978.21940543;128198.13023491;117302.71859513;109900.0254646;109788.9471345;130735.64533175;122116.98381318;130874.27345056;136253.70851921;111741.38064534;81341.394546889;123783.52910683;104799.17733045;115307.91314647;118323.94486743;113626.34125496;111966.79416713;134072.49271747;101813.84888966;118833.32288342;133180.63658763;129310.32644384;133843.83211558;125669.53321456;120720.2574117;105364.76699963;109794.34137385;125815.63242636;103600.16109366;93425.430295977;100677.96331826;110758.39075595;85271.689814726;92934.486018997;101192.74103792;122362.55255713;95998.039877636;104215.64594699;106671.19315197;103843.02990999;104255.15611604;121000.75122037;117686.95203347;102010.79278442;112451.70204515;87550.261395653;118979.52180335;115734.4271881;100075.8817063;102942.16464943;109703.96508998;93309.929925721;107938.30374733;85359.528881471;74693.543351194;130775.33511967;92438.902148001;124370.71892846;108893.5964357;106851.67620229;96418.694829965;79483.199439237;117746.45842022;114735.82614567;89521.462298388;105203.5098712;104429.25883189
