# Exported with SCiLS Lab Version 12.00.15110
# Export time: 2024-03-25 13:26:37
# Generated from file: Y:\imaging_core\proj_archive\DATA BACKUP-OLD NAS\#394 Nilesh and Biernaskie-brains\240301 Young Mice\240123-Biernaskie-neg.slx
# Object Full Name: Regions/240123-Biernaskie-neg/522/522-ventricle
# Object ID: a7631fa4-9545-4dcb-b5b8-bd88bf5a99e8
# Object type: Region
# Object creation time: 2024-03-22 09:50:08
# MzRange Name: young-mice-features
# Normalization: Total Ion Count
#
m/z;Spot 42952;Spot 43052;Spot 43053;Spot 43152;Spot 43153;Spot 43246;Spot 43252;Spot 43253;Spot 43254;Spot 43345;Spot 43346;Spot 43347;Spot 43352;Spot 43353;Spot 43354;Spot 43446;Spot 43447;Spot 43448;Spot 43449;Spot 43453;Spot 43454;Spot 43455;Spot 43548;Spot 43549;Spot 43550;Spot 43551;Spot 43552;Spot 43554;Spot 43555;Spot 43556;Spot 43557;Spot 43650;Spot 43651;Spot 43652;Spot 43653;Spot 43654;Spot 43655;Spot 43656;Spot 43657;Spot 43658;Spot 43752;Spot 43753;Spot 43754;Spot 43755;Spot 43756;Spot 43757;Spot 43758;Spot 43759;Spot 43854;Spot 43855;Spot 43856;Spot 43857;Spot 43858;Spot 43859;Spot 43954;Spot 43955;Spot 43956;Spot 43957;Spot 43958;Spot 43959;Spot 44055;Spot 44056;Spot 44057;Spot 44058;Spot 44059;Spot 44156;Spot 44157;Spot 44158;Spot 44159;Spot 44257;Spot 44258;Spot 44259;Spot 44357;Spot 44358;Spot 44359;Spot 44458;Spot 44459;Spot 44558
325.18344866752;8124.6182506252;8251.0266541127;0;24729.716974225;12103.16940304;20038.007390788;16535.034674662;24448.097374754;13995.869458649;14071.055802915;21404.334869168;15261.638114584;15789.866492621;11520.922253802;8155.9606157367;9747.1764403444;14509.664034141;19318.764807125;34696.030940553;19088.187740396;4997.4654493445;10589.513780195;12252.652029674;10209.104433138;10490.150605262;11083.114917256;22838.210247365;23679.327324325;11049.027499327;12068.47136065;5927.7839291174;9755.1522976399;24591.548412558;14241.523218833;29354.300193985;18321.478883629;19718.210167374;10938.875956485;16959.017444902;5297.6924311123;19373.874924248;8404.2907566906;11369.510839544;17359.84001533;23047.489146643;13611.359681238;8480.5600286114;7807.9770445621;3651.6030573136;10965.767823847;8683.7133858706;20548.528830559;7856.4714808257;6021.5402830263;11674.611921712;6921.2654093579;8359.2164912752;5779.8906989575;0;6236.8594539219;16999.465153447;11748.657971134;5224.0107707836;16600.418854315;0;6452.6713849048;8192.5268046255;13699.003571109;20919.311310536;0;9680.1267809408;7460.5437921548;4241.8671310334;9979.6490553577;15289.391115726;9683.8644187562;8612.4784575639;6683.6053562105
327.23220747537;174479.3251759;230367.84009671;230335.88829504;192594.4058445;216252.99011567;52858.389319764;174300.18229647;244209.20587067;224237.29459958;197635.15943513;163062.61336392;80527.59954459;209223.1966068;222626.20185869;212392.03433528;164870.63686496;196351.78730107;189646.42005167;95202.604746939;218337.86918305;211599.68785335;225290.91582086;194295.39095577;222236.61221439;198194.74012119;191966.93024852;123002.5213521;85681.618279867;228972.43264275;211863.98427236;222211.82083515;233601.3603305;176163.64222164;199487.39861094;203643.46441435;133449.84608633;114758.81664842;199076.60800125;193593.3171697;201570.09846906;222027.27008588;198792.82965199;212678.34543624;180040.44361413;105459.79932265;197833.65526749;204717.27690876;199490.89692844;230167.42661742;210198.31178325;208237.49411295;128179.36893316;218719.44449183;246640.29795491;212537.20122408;202663.02193991;186440.22995424;149280.35961321;192191.02127307;211150.65783496;200802.8560842;233256.11708694;210186.04965898;182928.24462632;237448.86376909;177830.34417032;197382.93359508;212330.48195738;211529.93200499;223667.66045358;215190.01371937;209507.53454305;230228.43228788;259364.76875417;211225.70394921;222458.50155758;218280.0323015;164322.73507686
328.04440509905;39664.660153067;52873.256694336;37624.480290501;39056.70467019;50945.482651536;37401.2934512;45976.206643203;49486.396660726;47927.49186012;55072.622659862;42060.7181992;38661.919485127;45708.15688392;42575.995407059;45181.888823983;39491.67653812;41216.613649344;40039.467638607;44135.429399776;45631.478797987;38575.045841874;42541.886442571;51344.155144089;39058.951006122;46030.040065664;33427.012380013;61560.355181368;44796.099661285;46965.642771225;51542.120850115;52383.23742049;43150.565601376;37008.929934028;41654.117997636;50771.272886479;43300.9431114;28717.586929534;34348.615390032;35179.063085193;49170.445795875;43835.124231167;43410.520586258;47079.641179234;37965.869169032;47360.029615565;40500.612277475;56109.175918927;42049.522471595;40630.77811282;37597.371276845;47679.654408027;44257.470500232;45809.397037767;44670.448121077;39388.870599699;53687.134284373;37658.522425342;35261.630455615;39590.751142692;29781.669380542;45162.41005221;34865.877265355;34736.733860251;36013.991496669;36849.259341215;35842.181147786;34839.365855444;44970.639784173;43716.41190978;48882.533796371;37688.184273544;40892.813163502;51126.999870237;35874.255312181;42956.642580762;41152.0052085;39028.357151476;33136.604918282
328.05776963434;38447.956329445;50127.504378021;50992.109048904;62265.213578212;54606.858137;35737.337441606;59405.249796501;70168.600125994;63090.814394904;56635.036092471;38656.895913524;29993.415227647;58362.135983498;61706.802854747;62799.815691375;50673.601976429;52655.906146769;50951.553550377;35662.01971111;52450.100894436;55775.818246763;48102.465690149;51393.616201859;57950.994663972;44417.123344541;47044.673201805;34096.603653016;45172.376246992;58533.744725819;53586.788909306;54085.142232987;86650.787460171;51616.90000434;44126.879956496;43653.881877131;41997.713593579;26368.140728556;43741.944598566;40556.986467123;48460.600815875;59909.154396646;48144.861919901;36028.143071438;42508.882460486;43094.41116952;40320.146884695;52579.181773794;56840.679068481;65629.960132397;50500.324872613;54908.808431078;56168.263442038;58491.838673574;58056.097200545;62165.679063404;47810.593375418;59293.242611558;58088.367743996;44854.840865073;45046.53268808;62511.951200207;46954.624245203;40297.875611803;60015.088632556;44414.255179975;60589.75335949;41880.005910904;53306.524981818;47862.908262798;68331.560665472;36214.59164376;52767.992428117;44604.025251045;38989.173898934;54503.134331181;42966.814619017;49681.923282143;51203.142728001
328.23557200894;43250.876766354;53169.064188733;50757.718891923;40818.830943432;51890.840401051;13581.017146785;46888.412963116;65882.206637039;48207.111822287;45115.225518177;38305.92741482;13301.409090501;42951.912479345;54217.817208128;50557.506600276;43588.841105651;45641.191043927;50398.710306978;15313.291014438;53835.201877414;45832.221092737;42736.866181752;48426.498337428;46997.161847438;42768.556587319;41020.627146488;25349.049121039;23962.777888431;49250.408450091;50723.054531634;61085.415608692;48574.609148406;47878.103993275;45949.377054522;44989.770414522;35964.071685644;21293.676679204;42456.458479293;41559.532315904;49040.685125989;52337.910112853;50476.917178642;55699.20795019;35797.151699176;25287.327852058;39227.416864523;53558.349139781;49174.917178842;44981.287066883;44571.271445467;49614.27590174;23230.923313549;43334.274772716;57605.407443047;60600.46318755;43148.703563043;51030.088284953;31223.633185237;42607.758462767;46257.652733086;47701.52467109;41435.949370635;44797.230948498;38096.675720229;52535.420176342;41505.091404608;45646.223970426;46103.344094109;54354.050671647;49371.417797126;44802.776999706;58928.998936084;51856.134074364;62133.622091219;48083.281580995;66540.459059222;56584.415473452;39650.328329493
331.26349371787;54683.978785005;68112.73018917;49699.011404206;46152.12900934;55057.323173282;29973.951121757;46386.87151382;60826.192680462;55401.184424058;49978.266179366;50204.376809505;31791.336310377;59783.425835939;63060.437548348;47015.072039082;48434.115215245;64739.460845911;54257.727127503;28265.911246391;57298.040696505;47832.995174163;49431.1056968;53038.946062386;51488.658654001;59641.532074491;49917.434672935;36655.48706237;31341.415697156;49429.03399126;55220.733091361;49993.29566083;54301.697984894;51373.913980821;50099.67215471;53542.326331651;35034.260355147;35878.632872892;56964.078477511;54081.311529101;49789.993421966;49385.872919841;52180.750804529;55913.758089348;41008.915011748;36989.636275361;47690.024972942;47143.186171081;48919.442284485;48267.595478398;56596.226681519;56689.222610959;46585.268783105;60341.89180695;59301.777180989;48204.786327129;53327.879290954;49959.306863509;47053.200685309;59478.21192378;51536.199997355;53990.241120499;57464.688474826;53026.751959454;42756.344274627;57510.484696084;56254.548895805;47923.037643404;70028.758531264;54769.150855193;42733.151947921;51462.583552347;59017.794556228;54339.879706515;63301.503665061;45918.088271137;48287.880178785;58860.102294249;45671.175543096
346.05474208261;4527401.0978853;6257264.1226936;4433919.9613402;4855945.1704837;4757164.2746201;3507832.4151935;4234626.5121705;4742296.2734904;5086148.8834894;6007526.8935831;4320559.1426046;3820078.2080698;4276030.3309325;4389892.7432762;3864468.3126306;4652031.0653761;4736647.9162234;5059565.0170082;4766328.6149874;4496129.5643892;3655518.1245599;3656618.3752137;5123938.0239269;4459060.332848;4387519.7921681;4463451.7504324;4677494.9512311;4091498.8481692;5437092.0197334;3908989.196205;3960851.3330098;5480770.1765436;5061143.9040327;4570459.9526476;4355484.9150428;5036294.189898;3542268.5359847;4335476.5222097;3570506.6237254;3881063.1854781;4232555.8617443;3639882.8481581;4076790.6485852;4475915.1003861;4137131.8904092;3839191.691791;4038607.7716825;3986987.1351808;4326434.3775478;4369696.4354678;4649794.6513714;4122242.6073294;4540536.729705;3932088.3000844;4592790.3614529;3643031.1750117;4155674.3903617;3483664.3545024;3662169.338449;3370818.8079388;3661538.0711426;3989351.3838561;3468985.0214012;4219171.9149769;3948415.6457958;4270269.13944;3801221.4172624;3810416.5169777;3137860.407392;4421661.8241068;3774426.2437122;3289691.4170182;3339638.5133076;3545184.3355259;3909518.4035908;3164614.2315186;3643525.4087522;3737869.0333402
346.05611909701;1821707.1720314;2671966.1276177;1901645.6612749;2062802.3136887;2046627.7587067;1393657.7469707;1723926.1201057;2237279.3449773;2210818.0932727;2544083.3430104;1743931.1041064;1426002.6555178;1819788.8808498;1866238.737293;1576916.2348868;2012772.6565686;1912170.089371;2112881.3854732;1791684.0507914;1934883.8292559;1616679.2624232;1632501.5304642;2385488.4791152;1965906.0399544;1884411.4407849;1900698.1589466;1978641.5785511;1686713.4750915;2583072.4902756;1754312.1746743;1789732.7723601;2557992.799776;2107309.4265199;1962367.5660158;1915361.7521387;1981225.0461192;1331913.0668967;1866899.0014641;1573992.7360066;1672256.9345026;1776919.5893799;1575949.8223537;1727150.1029954;1777249.9562646;1565270.6474593;1655468.435262;1746572.1546905;1699068.957448;1815309.404019;1935115.6768841;1942439.8066662;1648159.0548523;1946787.4912507;1816132.0007189;2007531.8585037;1623306.8560122;1767846.1098611;1431741.2959317;1552659.8691363;1468510.6210323;1598623.0769239;1765761.2804179;1459220.8164547;1801160.5428233;1808544.1714562;1823931.4133551;1506197.0023513;1682064.4474068;1401387.6278166;1713237.5519732;1587779.059827;1456504.2402937;1458798.4626132;1649374.8752139;1663899.7088519;1477765.259204;1587354.0413999;1661466.0784261
347.03878895582;39345.76725605;49970.838328189;35720.247784554;37083.8567311;40770.054426044;31908.702128056;33459.495923288;50322.704275047;45813.989445068;47814.036416014;33369.267126937;29950.946680391;39757.997183795;41862.784687764;34723.037798554;35790.702524456;39367.851368055;39488.648527698;33144.442414739;39279.526250908;32743.212927239;40593.953876937;43382.614977927;48985.244432493;40491.279270834;44366.808673299;38703.016344396;41765.940655602;48446.863222108;44444.484835714;38149.626145727;48658.742647605;41553.810517762;50197.921817904;43973.774634622;36352.655539459;29465.74017852;42981.739775957;49154.313492695;32453.226241466;37407.151696698;41522.008213811;34324.733399343;31982.580209068;22836.558173482;38967.935112668;35127.380683871;40609.956353284;51812.210809846;35918.202884867;39505.419746235;39594.690051702;32809.792637108;46329.002916927;43700.384345142;39177.914678498;48064.350055315;36301.133780527;29876.065084007;36608.249235737;38673.952765413;37529.067570208;38018.756730952;58590.37956932;47070.765514339;42697.853490565;45373.897906587;50997.233511331;47897.281550227;46667.552007596;48407.502603986;48960.487463043;45900.188368771;46454.165902468;44604.178994165;50865.809467106;38262.965806633;38085.142079819
347.05817795896;92312.584824908;120075.42491319;91483.387816436;97252.279747323;96923.049838869;67919.354513875;88427.943770819;89725.375238657;104641.51754438;110978.73519441;94564.781439278;77297.416747242;82994.08395356;86165.962244463;77720.02755184;88530.610890487;85106.613866276;104248.48422774;91263.963995856;86838.658681123;68374.298584116;80503.24898326;100418.46739865;87145.118677843;73008.901792263;89105.371273274;99678.343919651;90887.438837964;92896.617045638;68153.533009263;74016.44698564;109605.69685277;100957.72298013;87667.633923231;85635.327317444;92582.278664617;66094.367979726;78876.658177864;67301.590859812;76868.414213522;90383.442078592;82358.350444287;80017.545593646;90598.72764316;84056.46852423;63998.121000661;85793.386798506;75341.461212259;92469.107949412;89715.96045534;88510.130013517;88575.504182102;97894.307966334;75130.738153322;80063.279373836;64792.332196003;83067.598048888;63160.50852281;82303.131345662;57785.77177603;64963.540175779;75821.084955233;76577.112115895;72716.597959084;80758.234292713;75455.627642569;78255.462217355;79843.34711113;70654.890057655;93843.843817184;76252.943047274;64998.382013913;64751.476305007;76833.065227329;78888.645741831;68600.207202253;66343.706293703;72925.416279534
362.04946529814;65010.581559079;66509.493699673;66726.869192953;51892.823987063;71336.23734467;43313.0649351;61392.671979125;62876.679004462;70766.302116684;88850.69861451;50022.533693193;45283.029500399;51709.180386551;60338.938524981;63634.835842106;73521.916545784;62286.388452386;49913.815381071;48668.220873998;63471.533070201;56585.874382763;71353.203653967;82277.503516405;59615.892595238;58110.831785419;60646.871201963;70304.995181265;64500.629896065;70622.6831571;68323.049751841;76826.485935764;77231.577177647;69517.798813069;67667.203912605;63613.126120352;66541.802687257;54366.253520389;71016.453363725;63011.994996247;61037.665356968;66960.582833766;61781.29801848;78367.283491012;55566.295822542;53915.564565955;56796.702031608;82333.271397658;62590.438551984;61098.72922884;57679.079118058;76405.003721343;60132.800981489;72291.666397641;71238.228334713;68963.973122311;63100.353397995;56905.890865267;43303.180184104;59187.902888522;63528.675688956;68897.168709278;64432.51780628;56468.20188576;66781.211441019;86610.907035332;70671.69696503;60399.842475603;66090.11763321;67191.096959689;74274.681583713;78314.24269664;70491.782752349;68779.070364168;78706.69136633;75147.407834289;66043.472762871;54234.848218933;66164.167967593
370.13362708721;287763.80302119;307189.0017563;293422.69220083;242521.48482925;311532.91002852;288052.35829456;264809.0929167;307519.537897;307384.07491205;298710.01564793;269526.45438163;318369.70667682;277576.31021425;326509.28081128;323860.07656898;244149.68569695;255499.61621028;251119.12629917;210499.35123123;332389.19776106;239681.34094518;319679.563256;240561.04369196;289432.64576025;310872.93817355;311921.26919524;357676.39362721;269991.6820817;339050.94990346;288361.82894842;273183.542051;309360.06431442;311789.75936151;249410.26243594;342861.6597626;251846.69750731;286389.2060594;253627.34620546;244319.57907825;274446.52448289;301010.98363613;261772.63226357;279839.09149045;196344.01514406;227916.92126012;263454.33188934;312701.64535726;272694.99262093;258772.30911337;239556.35099926;275505.73698771;239620.8501004;278835.75402194;303867.02771243;320372.32942131;297006.92834913;256207.92246296;251078.75180765;268275.93264381;355359.21983615;276552.60593035;244211.95894466;223418.82100846;226121.30704231;277956.37513565;250146.6328737;299711.63512871;324842.69545749;319264.60770515;260242.57630942;303642.58461458;248883.80633171;314025.05572818;278348.21086496;311884.76869256;298192.28934541;413505.760834;251806.89322845
371.13728910333;82934.00576967;84737.644496068;83958.653693004;76858.537847843;97753.87759409;96464.960489886;96824.720518648;89042.326491405;102141.63391706;99528.199698499;79177.460174523;92603.986912865;79907.26305196;101917.68078418;78136.538503523;91689.364421724;78767.112966247;89310.07378005;77563.664866917;93468.551793199;71442.525570641;103065.17285726;88335.652383777;86767.636355752;94633.900929901;80084.645771268;97283.629684074;76942.59558258;99732.942851954;94937.744775159;95047.375612193;79651.947411708;89766.934720822;84362.160365315;99420.002920741;86020.647294228;82870.143400126;79004.780982476;73302.255236882;76825.937335234;87772.000247146;75030.980604429;74085.743557518;64702.393972055;79521.697409923;78467.586369276;94383.391798338;94165.861467818;87456.83655635;78767.744711016;95458.88255912;69907.934854459;73874.55674286;81667.108322632;95673.38465228;92533.885222959;92095.348414725;79830.712315242;60070.677917561;100040.61002693;92453.093728874;81852.652870899;68470.055267426;79655.489513778;79509.80343955;73920.351913394;92954.141385602;110033.45691087;91514.938892292;75541.002897369;84373.156309923;85077.443748053;88786.99873892;115453.17509428;83466.841243789;113677.38935685;96354.704845405;74958.803181609
375.22930559183;66465.434714472;91816.675629282;91883.826768455;70276.239084086;102245.93965759;50700.667354103;69413.27194949;98401.998529456;89095.15068915;105331.91560647;72755.5186029;55053.573068429;92198.320089999;108633.43662564;88967.104071157;84947.141200702;89860.57178017;78349.519768959;48482.788930738;99504.934772251;109363.94643313;99275.724437429;107036.76469385;97429.752656226;81185.874799669;64642.256602527;57965.813314889;50655.803877902;84741.256084734;99030.958206082;114463.17863891;95003.71730099;82018.244323123;90207.697473906;92698.753739611;58960.181108954;56397.527079651;100105.54753779;84318.742572081;100101.16696241;80427.055139119;85042.000554393;88228.733624209;66557.151802196;47005.57663708;89196.504590089;103264.51175195;103432.68863325;91382.749464235;87591.287567317;91121.708116185;67331.28449988;89905.195676459;131647.6483512;99296.184032137;95794.646072279;98414.765289977;69723.54061039;95657.727156305;119058.3395312;90240.59430667;99043.563542042;82011.590910975;93348.314215345;112161.95137959;80536.926124006;83934.128732429;114693.30587419;106239.73559618;93490.715747858;118229.8477279;117948.78210694;101241.62838871;123673.29969938;110510.61689551;110144.69888669;116422.01500683;91122.948293383
383.12895325396;86841.882700558;101793.41964072;88939.476381482;81078.428829492;95393.904806334;101037.72657776;89522.301293733;96048.364738042;88887.792759036;99019.958169339;102256.29806985;99438.949931763;96506.178005828;113254.37647644;99715.461823279;94056.089635392;92748.127552857;104822.40807049;90159.873347212;105881.96098397;80134.133488955;101106.02701071;103276.16544107;82402.515830898;100714.73642598;87167.956652052;105196.40120207;99958.43620968;108828.51130318;92234.739362771;114184.7438491;108178.64911284;103331.03133075;99987.398586599;118204.41722188;86469.545735083;84634.52371058;90796.376726754;81775.880273842;84113.584468289;97736.915395985;83240.600098735;82720.270042376;67807.49309613;77397.040635339;89971.27863104;92316.081954823;86868.052292368;91218.949587805;86398.188835111;91967.047884302;74186.703729052;90855.511493933;93335.305103576;95016.813074029;87349.525383126;94902.030990005;97816.048552429;80855.845835298;104737.80516861;93263.817122817;87461.658904254;78611.584709968;73128.55596934;85157.830505809;71582.392172271;86994.368729598;82330.506437875;93518.005515306;76081.07520854;88037.776228372;89464.971917433;84149.408921954;84116.392281556;98928.661995891;90560.831486724;119458.65006068;70845.500780794
384.03137975557;43304.899606811;63084.857948443;46533.090003138;46400.568719079;55423.842684555;38138.716345119;44751.703959712;53068.801614293;57110.078096326;67860.136932363;62375.126971836;48373.057784265;57153.140048199;45614.677743215;50650.08260394;51265.133884011;53454.427043557;58944.737559186;65472.417267536;50441.814271783;56345.436797762;56492.890290304;68489.912660404;62647.310665873;53841.870279097;51391.995499927;59408.681355925;51634.364384202;71470.579366551;55966.349866801;60709.213462721;85744.304125105;71661.380338148;65455.711905663;59355.051171905;63193.578654693;48489.519183374;57330.015064429;53671.640882177;52826.331164435;57439.832860435;46228.127873366;59203.831102868;59804.257366252;60893.726890554;54485.386389417;56475.318874914;61484.101222123;57525.69864828;76473.59958342;55266.928509155;58696.147262122;58182.405001076;74431.98813859;59224.929147642;54596.594301629;61186.221542973;46060.45265267;55040.090046302;51501.301785502;53055.252167102;59385.372142315;54185.082829372;59684.912931676;54366.358342524;58624.13415343;48421.678176175;59760.430621878;60508.239847459;64695.294593324;56146.910469199;54831.856228406;48110.402673952;51969.87845122;56966.764360016;51170.842272644;48849.059027214;38701.569749931
384.13688893752;98039.750093711;108586.80095957;105594.54741229;88495.199450922;97423.287677328;104376.30186475;92148.480322673;86872.003112019;105178.63754069;118024.39436847;100252.01162328;106950.91318585;96166.750732443;117607.84023412;98994.94165186;99445.513773615;94292.782408985;100038.48612471;84649.961024478;94582.691054692;99993.919014626;106833.29739509;111895.71366292;98726.50608097;107598.15478601;87630.395027194;101075.13078849;92583.857666164;96837.865308195;94142.887726038;114758.22303083;106616.40945363;111821.59084342;93631.372290408;109460.57210104;93535.556683007;76637.582879731;88227.664359438;95350.2598464;105571.59825798;95145.934656004;107582.85061255;97312.867434047;73903.379204285;80591.774151042;100737.24240033;98778.101553895;94307.098625439;94951.947645644;83710.505278852;98576.565766086;77557.317147883;94146.631527369;106583.22119045;87021.601971745;107585.22584785;106572.47615607;89950.120161454;90742.460623271;92923.583292725;106934.84419123;88640.774835954;69022.603844208;93893.821563923;97337.476207174;85439.602073443;101024.74035716;88122.363023088;114297.85909886;104834.74709669;104357.64048465;96953.195733679;100671.10296829;109180.0409462;103225.00527581;106882.44490963;118260.55274298;86846.295839896
385.14468374381;321240.75493473;377348.72764918;360327.52101796;288931.11704063;374157.57365207;324166.69003072;301770.74415338;330295.70412701;311681.80641819;362071.2585597;324027.23110283;292270.13982224;310315.4607064;387102.1516083;334521.26533972;356740.06018055;299768.11361686;310322.48381078;261719.66550419;329892.47434171;309675.74435325;354296.41274185;396439.73530399;321037.88848524;350008.50375971;296790.29048408;347186.43501753;289806.65731923;341926.75924225;331804.83427096;404415.72074734;377186.86645517;375772.36525003;331101.53079982;378311.57527359;290542.32294683;246204.60457144;278023.28254035;308637.84347351;317642.45837617;352320.65779277;333776.0546156;313272.40762796;237588.36794726;235129.71502757;301527.03241557;327904.16247538;320931.49915001;331664.91094351;299698.55249291;310244.08306866;244568.22413181;286250.37568171;377824.45813769;337835.31670506;338164.11666925;350095.15181092;254385.51325609;297783.79461029;347607.8582016;357741.20456739;320011.68188286;255091.88517468;281777.93857078;344591.3976478;329966.75480752;308397.90906973;319248.42639867;374074.38967862;356873.64281756;327604.34206745;305219.3177122;360289.54795626;371669.76496035;330060.70353336;389219.93408887;382516.21117415;294512.84052316
386.14783567809;87086.059117772;88106.206516287;92593.396535798;78766.379419589;90625.637416417;85462.615986328;77752.209906881;85692.83505405;78364.385521086;88194.069501207;95769.493129686;80942.431002027;72103.050766218;101257.55707981;95778.46865873;90346.839452474;89619.887954369;66846.05804285;75910.055883972;94778.460569468;79298.605060634;96233.730782892;102234.75521899;80822.297301195;105954.51361123;77289.890773454;89233.07339896;75797.247150585;102162.5294382;90814.270754788;103407.17491891;108156.82168569;99814.252431256;97998.722427574;100240.44131567;61551.492102354;68233.287480984;70490.973832743;70920.731882245;72495.667325146;91560.244069684;94125.935833011;76360.057464531;65962.719383066;63410.697529263;79137.232584584;86423.350407841;78385.015598788;82529.730482523;71584.29005771;87332.986330008;62129.873802119;81735.282792051;101659.47480943;91889.146547408;88649.704720113;85859.320835828;80070.744373784;79799.596105321;90976.808941853;76740.570387204;88253.241204707;70003.373794245;76998.295610285;80225.724123501;82099.833629965;77137.4550918;85889.673252722;97315.710548304;81441.890261388;88096.881535437;83648.783230628;93626.839371319;111070.48151959;86437.347243376;99231.040500978;98946.994996952;80757.886068691
391.22400594385;164780.00440065;173802.45234335;182233.58148807;148052.44012469;188538.32366139;83169.861195926;133116.07865927;177491.64652821;197115.02238932;176326.61036576;153228.32365147;111779.35503697;172654.57266105;183300.05412447;180499.66592509;157646.48788044;150451.1798714;157444.51272329;102939.65703675;191420.45741748;178302.51587646;205061.00573442;225462.44559508;198822.30282066;175277.07777594;152203.73821868;147167.44764578;117792.73140878;198140.84559619;195553.48666971;224140.42493753;207859.127956;182016.71613328;163684.8786162;196787.64907438;148273.7431355;131035.6214671;184072.6330581;192345.31983836;182288.52620766;199788.95598348;207068.88604013;192654.24897339;134749.26762025;129645.94370075;186083.01036298;199796.72040735;191754.54706724;205474.69578078;203145.0761347;183841.36139952;148370.81516078;190820.90766495;228238.61626683;223050.28763532;231370.7670367;199120.88406543;162580.42082644;168097.21797777;185049.56222399;205287.97999561;205003.14028332;185774.63483567;189226.3506903;215856.65264762;187463.61923334;194294.56542366;246826.46372043;213337.49885208;198908.10679767;233613.07348917;222035.61576067;234505.29513183;268364.08371525;220786.55614047;233415.45987248;250596.83303509;214652.08196437
392.22762849036;31569.135186509;41341.574189054;39275.650832436;40196.631801067;42361.689972501;19163.198734564;34997.63492598;52289.178676498;39210.272801719;30766.513650953;29437.523054929;22234.59249254;40313.089715498;37164.918561452;41265.178072847;36118.653380904;44256.857605594;34370.917512851;24484.686986587;30428.76321136;28901.036034274;55055.761993562;43139.141208355;42574.164910151;34919.323676552;23908.562882404;37615.460277051;21976.885978764;43308.305043848;37465.892687764;41117.328929129;50632.140148358;38319.027620009;45907.219290027;30080.392911456;29854.475872479;26678.912309294;39841.842973229;42253.626704877;39978.193294711;45118.689982828;41097.138345856;39500.57150668;21830.062937905;26615.139985104;40449.635814522;36994.487864382;47974.347776379;44280.480804841;32739.940416261;39047.940191196;39825.823855903;39495.688934594;46596.044682294;52879.714461875;42828.106257937;46317.985430475;33423.56279583;36104.288290805;40972.671696985;46380.175733613;46481.762917836;39631.478940795;34180.926866122;42231.359073029;36180.20363605;43876.790997868;51007.819771131;49029.906098625;35944.750016714;52440.188140237;42856.351356064;57883.038773624;50279.329456754;38642.567726238;58877.101282348;45741.692500266;49588.1763405
401.13926102392;91536.420249842;89235.531959423;86320.548917047;81610.105391307;98021.753466381;76738.024974924;96451.960628027;79625.175356815;93693.727104099;99156.915599774;86622.387341781;97834.274904463;96129.142979076;108621.86400956;96309.2242356;88830.75612218;78121.049180257;88132.069811725;83840.391687356;102163.49991676;77348.112688407;106102.89362746;108892.17175172;84851.233910492;103064.6245333;87917.48808219;102091.20611527;74319.224032122;94529.416950887;91575.95524105;101181.20058719;79052.960612979;113554.90065232;89384.466140144;109471.13213559;76977.133894113;74273.313092005;87862.897354998;67649.313469951;94690.561298578;98460.87938625;92036.353816151;75055.605740267;72223.9415409;71086.814633047;75525.007458353;108985.15946432;102351.40333795;80320.619795149;75546.613154453;85434.262979077;70696.975942417;92144.38778304;100988.92291958;88790.345504315;88780.943781966;108679.31720451;79007.753753231;96110.958714611;102180.93090248;90585.929073309;95304.038941144;73330.725367082;78779.638908836;72627.240602552;75094.835791672;91644.768488885;103460.05227878;109039.8870956;105477.68945403;96569.81815209;93047.62024986;90769.21266634;110765.12145915;108270.29400967;107388.30031934;121382.26453502;92037.053315926
401.24475472706;56797.563309826;60634.404199641;47120.107284888;39226.367012701;50163.09043679;58852.845524228;58409.114961927;55477.587413318;45469.888388209;70354.14196128;55522.997497472;60530.92716436;54158.612628626;61564.153318869;46847.454348386;62155.759044023;58214.240106336;56772.794028241;46797.128389014;43619.577323567;38357.916893953;46850.251125178;58893.355738072;52170.537223193;47906.962717387;55904.800761312;48601.268124264;37431.578761993;49111.893933389;50408.377909012;53882.712193502;48788.337304191;54322.309108311;56108.430923757;52295.178221438;49076.405188848;44014.912414103;36638.800610747;43828.928908803;38966.327438288;48649.637232959;57225.007395548;50926.108724842;36685.900714187;53243.121198983;39734.35515133;39084.439892262;58501.93350246;48794.073825209;49393.753083393;51581.950084394;45989.790131245;47058.613518146;55141.397182048;52377.424323763;48508.34190965;51838.981221259;40679.773034817;51341.679718425;47040.435251019;49233.299075994;63397.848270721;44612.170196031;37575.475341327;50681.470899991;38042.688478802;43319.172292705;43859.413856878;41352.887220499;45032.281032417;52858.55605914;46825.490917691;44078.074264171;59015.231211255;54497.523276472;59107.186694817;66016.631720377;48219.97249675
