# Exported with SCiLS Lab Version 12.00.15110
# Export time: 2024-03-25 13:20:00
# Generated from file: Y:\imaging_core\proj_archive\DATA BACKUP-OLD NAS\#394 Nilesh and Biernaskie-brains\240301 Young Mice\240123-Biernaskie-neg.slx
# Object Full Name: Regions/240123-Biernaskie-neg/287/287-ventricle
# Object ID: 63b7627b-daf9-4d53-b477-0fffcdbdca25
# Object type: Region
# Object creation time: 2024-03-22 09:44:58
# MzRange Name: young-mice-features
# Normalization: Total Ion Count
#
m/z;Spot 35980;Spot 36066;Spot 36144;Spot 36153;Spot 36154;Spot 36231;Spot 36232;Spot 36233;Spot 36239;Spot 36240;Spot 36241;Spot 36319;Spot 36320;Spot 36321;Spot 36326;Spot 36327;Spot 36328;Spot 36406;Spot 36407;Spot 36408;Spot 36413;Spot 36414;Spot 36415;Spot 36493;Spot 36494;Spot 36495;Spot 36496;Spot 36500;Spot 36501;Spot 36502;Spot 36580;Spot 36581;Spot 36582;Spot 36583;Spot 36587;Spot 36588;Spot 36589;Spot 36667;Spot 36668;Spot 36669;Spot 36670;Spot 36671;Spot 36673;Spot 36674;Spot 36675;Spot 36754;Spot 36755;Spot 36756;Spot 36757;Spot 36758;Spot 36760;Spot 36761;Spot 36762;Spot 36842;Spot 36843;Spot 36844;Spot 36845;Spot 36847;Spot 36848;Spot 36849;Spot 36929;Spot 36930;Spot 36931;Spot 36932;Spot 36933;Spot 36934;Spot 36935;Spot 37015;Spot 37016;Spot 37017;Spot 37018;Spot 37019;Spot 37020;Spot 37021;Spot 37102;Spot 37103;Spot 37104;Spot 37105;Spot 37106;Spot 37107;Spot 37188;Spot 37189;Spot 37190;Spot 37191;Spot 37192;Spot 37274;Spot 37275;Spot 37276;Spot 37277;Spot 37359;Spot 37360;Spot 37361;Spot 37362;Spot 37445;Spot 37446;Spot 37447;Spot 37529;Spot 37530;Spot 37531;Spot 37614;Spot 37615
346.05611909701;1499487.6334323;1827618.6571495;1474640.7493581;1724572.0518568;1461355.6297528;1653028.5329123;1384451.1768156;1324944.9195333;1588550.7243172;1664234.4026648;1461501.0269019;1191944.0695618;1724728.3545942;1456635.2010493;1064398.7964594;1168849.5075953;1410167.7340033;1408541.6722365;1315951.0821186;1667808.1092444;1493475.9640492;1516112.394429;1556288.6810847;1363052.8889964;1137069.2484242;1455812.7816306;1365545.0593339;1631430.3643323;1778709.6299362;1904981.9109527;1589419.3154366;1225121.1907522;1829541.5571262;1795391.2691722;1633747.7361759;1753744.6868054;1656497.965667;1509850.000659;1511743.8169928;1511658.4728913;1706515.4532944;1547422.5961894;1679766.8742581;1808572.5304171;1967675.986558;2021197.3523951;1595560.7804917;1253697.5830388;1638509.4193179;1698103.132049;1405257.0676241;1565781.6779451;1899793.6292783;1653027.6513166;1957321.5961296;1932270.8969253;2010563.2092391;1492554.6024595;1525323.9700463;1752490.1287784;1753593.352871;1387414.610558;1533722.4984969;1520790.647731;872674.16522587;1773329.0076177;1811585.4585292;1589855.232953;1806595.7292403;1646279.7405025;1812389.3725908;1089142.2990974;2097341.8294765;2108953.8256989;1638369.1536117;1422679.0123239;2397393.8281281;1147058.8890814;1557814.6437696;2200670.3304699;1568417.0463109;1577716.1710277;1794374.955237;1452624.9013557;1833678.0775665;1669887.7684652;1501384.3714563;1606868.9744227;1950888.4795673;1746843.4154347;1597206.8882724;1789449.1790852;1604980.8057061;2637600.4857621;2067383.5740813;1584366.8963334;1997354.5711819;2135486.6536281;1644563.4304072;1899192.4000872;1758531.2274625
347.03878895582;42994.159356165;55513.95676716;67960.666154653;53433.44496119;57080.985761641;63938.754463727;65184.346122543;66908.825425889;51437.910944396;51397.752922432;46904.479622669;50723.283364104;86843.171330048;62850.95269246;39499.448241968;51823.610704821;48930.692649584;69127.794723133;68571.99135184;71448.925477685;55280.884729202;56353.217563591;55936.161459913;77829.993774542;70213.710338404;71936.52448007;64431.880713266;57284.282405185;56312.593712527;64464.298557443;55834.219675019;66433.204072023;72366.047051848;58634.672622968;60192.741356573;62656.936901392;75588.654547964;65582.820281229;79734.607781735;70256.815526333;63987.455184447;57440.786692298;59804.756143654;59881.39549769;65516.757074256;88040.81067543;64392.13396446;56585.810392025;65352.330757199;54122.614724945;51645.942129688;48347.662529427;59904.060900341;72440.702298132;85298.059892919;71981.51367102;79882.075632502;49171.008631164;47682.984262878;52873.418017547;76935.822676211;63950.317199493;74352.390227518;46484.707832305;34095.129541761;65405.872991778;73576.185055406;84072.175747608;78078.989657338;74763.687776328;70426.610915066;38240.769570033;60183.409522045;68770.874567874;72708.446716198;62373.906763738;72359.88143212;43214.26071641;51005.266844804;68585.198883135;77823.885460061;58856.474235202;75850.389416003;55359.831828506;62252.140669325;69570.89837992;79147.329533455;60716.739345417;58334.041421091;77490.037677099;74502.910869207;67286.328346376;58081.86776004;88487.702842517;61528.484102454;45834.041652615;73278.445088347;64151.489277338;53274.551821122;64222.810804708;62913.24478024
347.05817795896;74708.060896639;63916.931129283;71468.978090392;76941.743071988;61410.460941761;66268.339535285;71095.64039566;63715.375433569;65612.779541509;81726.726354956;71746.24097227;59153.799852918;67847.088649975;63693.332672142;41386.211719015;55430.654788572;66954.735529715;74693.261399475;57535.569466567;78471.244596463;62639.606050393;59721.620313744;64042.022277429;60708.491863246;43463.490768739;64273.086801278;62639.912641208;66579.822162907;71877.4184519;81646.845765486;70866.748009002;48951.838641349;74626.74449769;71369.897293717;64028.109460814;68906.975591656;74878.443030268;71970.254724438;75450.632394147;83372.017039715;79867.662727845;72668.737843927;54895.744203906;72879.270881841;84167.97734787;87944.770285804;65561.026362534;55442.850332064;77752.723929234;78005.845580515;72369.853387486;77664.708401429;95157.970616547;72504.90605685;95624.858483177;88379.396394126;82207.167254872;70071.268415167;71173.823810465;71135.972147078;77611.063533844;60983.044945666;77644.306180081;71601.288094448;55862.502957426;80572.403885825;79203.685380803;64433.812509323;82397.310285342;72947.081511117;81846.604662178;47257.581242228;85220.84163172;99693.325226088;57891.935818636;65128.194027996;102890.5193525;46541.166812121;80146.93232936;99375.830420579;63771.874738633;81710.218521005;84002.165218666;71712.604811404;89158.102007938;70288.679597417;68615.316789288;75054.795386142;83989.359255254;84019.309913641;75209.142501324;80273.127262311;66655.152756592;110079.42720904;98271.027475429;64569.88349439;99201.680091179;94784.306665183;80757.655380911;87619.761885789;82908.929870095
362.04946529814;54257.743479645;68392.740060477;74127.374454539;68944.515984217;79152.236610017;65338.824945139;59280.940626308;65829.9716203;63682.939962039;65875.515365555;76861.84718897;68148.040415399;86767.160669444;75879.737857853;43679.258020669;58593.762438851;64858.160509658;57255.429431868;61307.319686898;64359.598054519;55708.100626793;64214.404324298;63751.067221631;67463.444033616;57265.363072384;70064.675156638;60885.179241787;63481.351366189;71946.784074931;81871.304348254;77910.545842031;70175.892450506;76315.583750734;57031.76312561;66710.943854224;63275.318113473;85667.884519723;70168.99140268;73317.064888415;59395.240798606;63315.207450638;55654.465589567;67347.859791823;63241.62406206;80187.690401253;86920.126816832;74479.944139389;51265.244105703;55457.0297657;54282.944701675;49585.809670028;64757.437304934;70854.269265436;76328.38226821;70082.203762422;64217.020115277;67337.023638882;48988.555375006;61448.458646992;56413.196961294;67079.209450431;56086.275485364;52459.212868967;43009.589470591;40210.041468963;64334.242575844;80372.085576081;73847.48823239;70412.069170553;68002.282550945;56204.116033053;36469.382584494;62564.820136568;86457.945717526;64101.047649671;56383.056059309;85567.415742938;42829.089726789;49782.642633761;85500.554155566;81692.500722358;69554.324295807;72028.682879664;45446.105218762;62931.0812557;70022.007490095;65831.080585737;59242.55333552;69610.271057907;73244.141532029;57171.190253365;53437.542064723;67876.24863195;82034.391810554;75148.033165694;47316.562311681;71251.952453886;67476.832922601;50124.268835563;70350.285070224;63919.402018807
370.13362708721;312072.33110439;259525.03179124;312909.6676488;310263.33977562;346445.48037134;234328.26696606;305463.06186939;286942.32924924;257817.24964397;346917.06445864;318226.39933274;289068.19173627;329824.79686945;309122.16339175;298877.35317136;264494.81590344;287306.58258995;321248.02723736;283721.48321075;317102.44595298;305447.3500359;281081.72414462;329021.86867694;367219.72507553;371328.09597955;342075.55093861;268362.28832575;314596.72112748;283507.81705453;294608.73539405;279826.88312571;296116.9661186;288083.19975494;260727.87821888;318787.04132325;321539.00736997;329936.59499603;296184.56487917;305862.04901525;256645.19164863;255739.15836117;270185.35881647;254952.95337809;296000.92642483;246979.51420628;306413.23646185;302659.98066324;262295.96837086;235372.43164926;209178.55201349;259148.60754129;273489.04583298;313631.7839707;324436.02820574;277550.87397423;293515.44072228;301941.06659364;274716.54897082;260791.96561751;248693.05253818;304876.90978669;258202.18840418;264376.14792923;204832.67952555;252970.74709132;226961.54344517;360917.28042704;272551.20744581;260708.52997525;289669.82417699;248396.19767455;244459.76598381;265792.30200812;283569.2949107;267146.46866568;219774.39917235;258030.41813752;171175.40173068;272872.13273047;262499.27646982;259432.29832411;249991.63858239;274042.074368;203463.73318946;231225.03097252;270039.64568112;279897.22115178;276076.48806464;307551.26218196;253525.12464601;271616.07996567;247441.32428335;231556.85343278;182132.40147246;226764.45956268;193122.46875596;294187.8164698;227552.68479967;179262.38196265;214569.66742128;200459.32931174
371.13728910333;93662.573998309;83281.592653154;83953.123599568;100565.65546056;101987.25968946;86286.399894682;118446.08627324;96864.705799654;88580.787310234;89581.7995803;96353.278021253;91295.333460915;95314.853555769;95664.235906596;84009.462427653;83326.312625858;88257.582712557;108259.63203599;93569.514122514;87927.753376082;91443.910330784;94890.430611493;94144.523453849;96595.820204879;100260.66547371;102850.86702565;67087.748358334;82434.147279038;84694.122185434;89907.063520647;82943.929700288;79431.086084703;95345.240684188;85053.342835937;94963.639386456;88350.382348342;82385.281891739;79878.907810277;84812.251556192;75101.166311004;77237.448876876;83132.151939737;62657.646841744;80419.664661305;84412.58533508;93238.439659749;85803.630558144;81689.922306495;65643.105034527;73603.644522765;71306.541317277;92056.967101957;91509.763970473;100674.16661138;81078.015357486;84232.29918935;70516.141204002;86735.390039063;82942.289246323;90351.744481019;86493.109974466;69917.563049894;71519.950454721;65794.132984171;71308.15521612;89468.371736176;96449.615188705;79307.783520245;88117.592478293;94963.710494092;71580.067827553;76157.289549937;68436.576134472;81217.038493167;64617.284991339;74119.222084531;77827.394727691;58876.100513715;82611.305775314;80619.593350162;94536.875796962;75727.308738992;92085.388320417;76554.769914375;66827.042050384;73866.366034901;85896.132512418;76022.91170522;100371.36083677;69679.556970809;88633.659705516;84591.864784688;60087.158714851;71273.019423698;77938.152388176;66822.523530776;79477.550170816;72422.643921968;58889.453046446;65970.620003318;69866.148390204
375.22930559183;95605.556638031;97060.794402223;93111.967277866;110309.65233983;95779.102278764;92517.783258347;74699.572959942;71069.946733254;78195.450747512;96681.027689407;96184.369014967;75722.025680418;77298.816399982;74593.192362398;103690.78425888;90308.623618784;110963.59645237;96190.378160138;87495.098914047;74220.248761123;91688.6966935;106696.24669974;107545.55835576;89746.919301615;86185.837043544;75935.09299017;71154.461304804;83703.949474227;90041.085433942;111493.18527525;90981.179344119;80272.270980953;72532.59834369;74019.338187682;110363.13154014;113516.41052356;95689.645628208;95495.929216562;83130.709100418;74507.017965746;63514.200966249;71514.412231509;80213.279613985;108535.83167015;111134.39055459;98275.43912617;89639.445234362;72337.059401394;72738.057572696;61036.31731208;75396.804448267;104302.89555393;79326.373355802;87006.913920873;71399.182569641;81461.76397137;84668.401561465;80640.046784715;88843.877519314;92539.83734164;69779.045982351;71988.511753012;71770.196476989;52166.475315077;51365.979850504;95518.855089224;106569.29453675;83864.868867778;77062.956010025;83932.891544466;65955.895256179;53884.134902173;80066.865773494;111505.37642602;93161.298548401;81000.436207897;62937.541311795;48180.71545993;83453.742526279;105465.09169934;95858.098328752;90588.796844143;83418.578206585;61582.469656129;83575.096499772;79613.418860738;89647.117854918;63196.013225798;92602.686997808;85844.086308964;71660.877455273;62926.88711038;87393.704630611;83264.444365646;68588.067721083;76403.87733275;68100.139102916;63890.702094361;59938.735346024;54327.15854717;67071.74253703
383.12895325396;121262.91662201;98942.134755728;106747.11522191;100765.42772174;106122.01969235;97268.963870211;119458.26293902;107722.81942084;103166.01621335;127187.2005155;115973.85167062;105159.88642592;118212.08824087;116653.9635291;114207.43510369;104314.2962369;101329.58387228;112609.2600559;97149.795906828;109544.99428953;106877.18773058;119342.88048599;105791.68157645;124959.58349221;119554.17638399;114009.73485594;82216.247751688;92960.012778461;91156.888748578;112308.69608703;92634.229755647;102432.1388185;115445.72315311;95046.565507945;135681.3957384;115002.44923973;101023.07802852;103631.21717924;95805.486866265;99127.199596154;98887.509787189;105525.48190493;87849.124480811;106480.58936034;91833.702898906;94868.356055587;94177.033360543;114675.65122969;85499.818379229;79391.153386206;94015.087848923;101950.49806484;104168.27692715;104195.77504979;95180.670793228;107187.35430238;108910.50820932;106066.0444573;96543.722821502;87179.548074302;89154.443468695;81395.730421298;91292.208155393;94289.56866537;79214.561715957;96289.204094289;98908.212698504;123457.51857266;93817.567902857;124784.93261272;90432.072366487;83304.168922776;90373.820415984;112859.46975399;77912.412954631;74069.68877725;91446.884217104;79912.243810412;93666.610210395;89884.564793442;83277.476335699;84543.794564185;83599.151751884;77083.603959496;76843.6912162;85923.105014183;103844.04151322;95140.943787056;111828.37840011;81158.176872276;97569.628841717;94989.034311152;80180.088182124;73246.258581528;79454.868907123;91400.806315567;100762.36659134;83117.615592906;79514.998339441;79007.26006228;85577.417055345
384.03137975557;49512.400877221;64874.986433206;59353.554314917;53858.184773564;60615.923502864;62238.7670685;55388.444488518;54400.783955743;60247.854723025;50627.399203209;61134.033190182;61585.176521209;75432.002339492;57780.766827807;42687.907331273;48573.762140633;57443.010086792;58033.373510239;50747.82805757;69924.211678337;54685.868545567;55073.945987012;47144.398975828;60746.115316119;52089.60005577;62369.19602502;46159.593921799;62458.28637056;67936.120502756;57161.508975772;56477.97047016;50794.551910244;69172.15417956;46866.487528297;56690.765810376;62173.354842112;67378.819180458;59118.272894632;64496.562545978;53709.121831321;61749.561787832;49811.603533297;55643.039417805;68656.725137777;72089.21025413;71780.333778461;47901.087033578;50655.850479067;71285.644184581;50815.038062252;51096.515231279;53939.577401825;57559.324228997;59266.960474682;65987.56547458;64350.42886773;59503.274081303;50671.088024297;53002.994881283;48521.406948567;73164.361706996;59161.774828915;62427.002140745;60420.124368037;31497.590640234;59759.756182855;62361.084796572;56282.694419396;59589.463124663;51970.362932612;53779.086014342;41754.587881321;64574.896108958;68105.299775051;47543.39275535;44559.98780571;57951.170343669;44829.344502227;46747.185656155;62739.217349106;64806.246406629;51466.189240925;57958.637785293;39073.013746852;45480.728709497;59890.013661896;55182.324255027;44265.70110729;50318.028821237;41786.504153115;50701.058262897;60481.041428474;44546.673177394;68565.597809751;61253.858841894;46792.084072119;42477.007541424;63221.447359227;44428.710910829;48834.482924301;53629.460562964
384.13688893752;123241.65121569;107814.88628577;109083.30445026;105194.9244259;114424.09963673;97998.356640173;123929.87335137;119844.28358396;98324.605205501;122229.36568157;126733.1355925;118130.48975521;124984.91912155;116751.72733997;121414.31988204;104035.58059183;115336.75445457;123259.79454526;115710.03281861;111605.98067987;108087.82022704;117601.78257951;114084.13830227;120260.79015973;133496.72005476;136116.43780075;95248.317843942;98088.76005048;100201.49196823;123075.66903616;97476.425501464;100630.18734108;108401.41472175;98467.219655795;120816.78257269;118869.01363051;113980.87782625;111766.01880098;119342.8402533;110745.1076665;93529.540923389;92204.708413827;82846.149483923;116587.58763616;95228.227896265;112691.08413121;113052.01553177;106238.7339519;85993.478165637;88999.418023774;89743.778872435;112759.09422512;111399.50550292;107893.69133798;112588.76683718;111792.56834929;95147.049538696;91632.839022144;98459.671167459;97049.620838558;111824.13856247;89363.523683594;85449.952778379;71651.167128529;67512.191875203;98910.039176517;118495.77174388;103449.90941803;93354.721797066;114461.64117124;88748.394674587;83075.65938679;89802.882458933;110164.05400283;107770.821932;89753.81985864;86119.694581999;72271.691493108;95039.082087874;101881.50381462;110817.55107828;89202.966951608;91221.02178929;80544.228951732;75865.294295242;88257.658712938;105002.16224931;107191.75586091;92358.381881454;99740.394818742;98424.075402056;86321.235444027;83551.464161338;91749.70159141;87166.678204201;86218.989796642;94093.424063531;81168.43389529;79392.444432977;75097.024711415;67282.682785482
385.14468374381;367721.96983647;357485.38944267;369484.61181473;350865.81016422;411258.26755748;360886.64272662;399303.55527377;371994.73794795;305987.82333337;429808.72699647;403692.00610394;365341.64402909;442941.52098338;371949.5585854;342384.55080678;341933.7173067;353144.18908989;411471.826405;357146.44596086;365497.68198664;347908.77831675;400362.33908948;390548.33275181;419557.01004342;412583.20922419;387607.18237635;298169.65457665;345575.54021775;327564.77215113;396743.85710221;352165.17325642;347020.07850668;368807.7211596;304044.65004082;417406.71143056;393908.60090475;394182.57603427;361322.71008755;365021.70324388;327787.07884859;312579.73750825;299021.09187843;267849.24198922;363022.06142134;360938.40674953;379065.98226367;397371.33184129;358953.76433093;274283.77400706;262486.20571621;305516.98005147;330169.5316978;397917.07442738;413165.30382322;351757.74207929;349001.04628415;355228.9213505;312964.5668097;327207.57746067;330266.88414605;378715.28519482;313400.35598586;286572.46121686;261289.22949323;233179.9919402;323373.21295011;378928.17361192;393146.93712617;340406.62151774;388922.30514987;282801.28671917;256281.42230553;293779.41405023;339050.0550132;342699.26520384;285696.18458411;316988.01173483;229767.96833592;295664.26405612;342511.13558843;368974.90406711;288153.8272092;311067.20444226;260447.20661311;252212.08873649;327921.7453616;342631.49027952;303074.59842263;319169.30576215;320682.29466074;313935.46070693;292021.25279262;248772.95993677;294830.17971114;231620.71056038;276897.94172294;308825.55429652;248338.11375819;219108.56950981;248951.51392471;233941.89023411
386.14783567809;96590.774356407;98890.007881102;88232.1359725;96767.293207719;107987.033493;86993.471676808;105906.06105722;101782.07867262;81930.470276213;109518.29114842;101885.31888479;89336.951365159;116244.51174143;94142.81760672;98616.587745946;97286.927268533;102836.71051406;98576.849966591;81973.662765381;99396.58811717;92874.593249391;109032.42717904;104369.47722331;101021.85866255;98356.098805356;96665.178180801;80637.358260498;79188.694310272;83433.292497722;104022.37830915;90243.677530984;90158.246092601;103875.49818265;78779.987532243;113421.60396176;105962.92045891;97575.699922061;88321.778511062;92067.84263493;78052.225335645;93108.87949536;78028.239987174;69232.294337705;93428.451131878;90164.745642269;101082.29160881;105880.56302112;100853.92725644;70057.585140975;76106.883966142;75760.544043174;82031.879435399;89666.64367949;113279.17551764;99994.357464959;85008.049050385;95655.849514325;98743.442384281;86964.905499879;84159.683932496;96624.28944079;84524.881204146;85872.173076406;54739.696138964;62464.183035424;85890.83420662;101415.52044843;108141.36778172;79270.579824879;110257.11232666;75818.857851649;61027.993817336;81759.763301714;80060.494824131;87874.784760275;75018.549166815;81097.062420518;58500.004619647;76928.200431666;94869.274567485;107286.7944523;91340.011126469;81800.154008082;62708.689422711;79656.832294333;79747.882855245;97963.586333395;70200.576709003;89919.866777997;84630.542649349;88269.783918584;76664.10773602;76231.733684327;70490.598230769;61700.706856442;72488.3653936;86603.469471286;74495.239767944;58172.585471185;62959.617838013;64006.018610666
391.22400594385;172199.42569183;201625.05693112;201477.07762709;182635.0098286;190128.08512692;208295.11429867;206655.94427226;200990.19994164;174783.51779325;214171.46821202;192846.39017241;210494.56330826;233384.03698581;173993.43463525;181298.05479065;179047.53478305;198389.20389852;258633.08212043;206967.92132033;185511.62025982;191212.43547312;209104.73818787;186006.76515148;247986.69790059;237736.09607363;179388.4706528;143835.38812073;170850.70421582;192139.94617031;202063.31193097;237834.74396786;194846.17508597;193283.42915022;195418.21981779;219291.83716065;207564.31686895;182949.36270407;208524.62462872;205971.04055159;169663.882405;183559.13540676;165294.13550908;177868.85524324;219746.11082043;183655.80868372;257094.8796946;225162.11602699;189770.18912654;169628.91757343;156854.89470802;186411.55313259;204229.17529327;179980.30481665;225246.90858163;210468.03332742;192762.92338445;179599.56107605;130868.65194828;181859.15103843;167918.7593418;217675.87488448;179129.48428849;174004.49462094;147393.28066693;108224.77790055;196906.19754776;228176.42748901;223574.97088292;219504.95093784;205122.45708358;194656.52019797;129206.43314584;200622.52559885;236293.93328665;216886.38764818;188875.48952223;185476.99391844;116257.18374758;185275.97299734;193150.71159628;240393.84825045;209079.98036781;194962.36780027;139144.21080459;200947.65728551;206192.38228232;196752.12117958;161831.35728668;206826.54144125;210962.61278169;172547.73190608;175945.05340703;168790.32950746;206754.9529105;162197.16107412;180221.27865064;193996.25190411;186534.75479927;166421.73779869;154682.6638765;163664.62767348
392.22762849036;37550.082012838;40725.513566732;36505.286253397;40763.449634856;34337.651319474;41990.304596811;44111.471786191;37525.512310948;36440.209049655;44221.612819189;34798.700782415;58501.955709104;49010.052812921;30654.158116964;38884.315867734;39041.380780055;38320.268335021;58114.623198409;36062.46635746;38207.946567086;47381.757298653;52380.250178524;37283.094469441;52799.942023092;46137.005532486;34877.320732502;23785.985428534;38506.804201884;38916.884535697;41269.094679374;58667.697350988;40317.767047701;33507.656291429;37317.723188868;51019.959161448;51072.498504261;32616.331661862;46822.617260419;40936.640737453;34876.679626056;31874.114688767;39948.8910458;34900.010079361;53727.819089088;34998.479166523;58094.045184574;65028.512354455;49479.439610605;40699.214978054;32694.808353458;40181.101964123;38036.62372945;33113.860396759;48873.974184639;40599.365519856;37008.585491348;44309.381888912;33449.021497889;32010.460002376;43467.668750247;45184.46368488;32475.673986003;42393.929816859;28318.844056731;40212.899317517;35074.597441277;37196.487306474;41506.014549395;48123.404500196;60001.91928856;41194.986646129;27249.72181669;41564.653615107;50172.110030681;44643.104673491;38078.855804056;41673.717106103;24036.300078362;43232.199530705;50441.812477274;61796.220485446;45145.487778535;39741.881693759;25261.039825043;42665.52126135;37767.821894527;36968.851778867;32963.626392206;45536.494616132;44629.278688643;38865.711150643;29636.356518862;40594.820238973;40954.425258787;35552.347608861;41965.37365686;48346.462043962;39451.190250115;32702.818335148;37861.119833666;41969.537291874
401.13926102392;93445.032064671;81155.940154135;105698.59328464;96738.374931218;99787.099583902;80352.632233769;98575.479851741;102867.4920947;81997.9122689;113933.7947151;124678.25153364;100989.08791515;102639.94530472;103715.08458668;98054.218929077;98446.16624747;87384.063181598;99467.362680174;103373.96947719;104870.82146535;83152.721399353;123070.81142413;100443.70041187;102060.69494803;106799.86327205;108648.00928495;77406.576236358;98732.475732916;91927.851046228;105564.6663059;97062.438847851;77273.557752525;103276.3759553;87483.644116551;113854.11691743;103509.39926365;105031.35067034;99776.55863728;97462.749825636;81198.896681732;81930.709264029;96893.485261011;84320.11985491;94889.195684927;92848.152170664;93005.889085743;115763.7423654;89881.388150384;80284.171940256;80917.552199118;82157.384078086;86188.206912368;109238.64439229;90496.257217851;97838.475467258;96820.813171098;94042.070208618;86953.843852075;96679.802365505;88959.070446312;100774.02741586;73930.943982494;84168.18941608;77172.526316203;61837.711017225;92765.638174187;97990.792036999;93580.943006368;103505.74527145;102514.52408415;74635.813898377;74727.398737292;80280.68367646;92009.752060785;87016.54859364;74487.502076128;95110.049059822;72812.343801148;93897.605869053;103474.65805964;82438.274601168;83854.352343741;79439.472317732;63035.52463442;85581.926613153;76354.917273279;88476.94999042;85705.406154743;87817.234163664;81583.275460531;81812.710715379;71377.495840587;79104.681944496;76850.822046052;59635.853739765;84216.016695822;80402.925764092;77844.617262554;72845.872913894;73126.690131883;82017.617600996
401.24475472706;51167.965847863;50334.5327664;77609.364676069;68345.657220465;81875.693754409;55671.501824058;72377.580576569;75713.260032769;46750.025484874;46863.697358695;73842.638765398;62952.605338075;80789.289734243;66602.777272321;46582.241585943;51275.971948971;61937.27687439;59858.809295618;64067.074085212;72894.108910294;49399.7964678;54340.113397589;70389.283308608;61502.923500648;61912.905584667;67069.686534946;39504.877050795;49162.419790793;40878.031206804;54363.674427426;57706.696177522;73010.192772689;73043.560283329;43649.473894995;59818.505217597;70797.09719571;63288.453209557;60830.751090503;62174.695687854;56718.919484464;42045.595900382;63561.264858318;50685.713777763;58856.045961896;67460.164177764;74482.004993632;73782.630438995;58001.350889809;44920.68385115;40279.976084402;46600.706259625;52465.586881267;69789.735133138;66192.176841907;61062.910324636;54590.625133823;49768.136821862;38074.712737016;50942.809713884;46884.387587252;54878.442581893;58262.509533844;49956.592397533;40362.248304065;42183.620929477;43163.173884082;63202.943902509;61943.32722858;59768.755540204;57474.856852837;59272.7648548;38968.292531032;50010.276449257;49684.871487478;53494.177756901;50448.977690033;51384.31543832;39625.333675006;43815.263529985;43262.90878024;60310.684926668;50200.490828095;52686.057052089;44719.219279066;45928.649964924;63098.086582786;44874.615217211;56828.082634642;51449.475329577;47827.13204913;41690.792891167;52479.861794979;48312.11206744;45138.687427331;50168.277610882;50705.103315233;51417.265804284;61498.765604056;40049.947253109;45701.099776398;47672.537686985
403.26047843652;146477.99410578;159276.98850893;154078.55720593;153440.7785097;161480.94439651;140811.46950555;174946.58149325;162114.3168553;112966.63442555;157434.11600697;141307.68431727;183223.62375566;172769.08378118;149132.01128513;133311.90894044;137073.02104404;166423.61358257;198604.38503798;167447.24139809;170426.58189057;133746.59922533;164021.84141418;152228.07135123;186475.2325725;192775.5718619;139222.82499386;129867.25019046;114738.57803537;152991.75943305;173466.36285067;181606.97755267;166716.6561391;178034.96632545;149613.98713398;175242.17973307;165872.94420012;157098.40772884;174394.49328904;167204.09301663;146777.15568975;147207.68481773;122715.82058573;111510.4884749;136672.82930432;146075.42672991;189388.99171962;199597.03167265;165985.17860008;153575.76752451;117353.41426623;113162.39809125;138221.29833769;151274.88107799;184017.95045561;175210.541908;156909.81393383;147229.79670186;97391.21772219;145386.90178903;126846.50640959;184248.98207737;175946.09214435;162073.90431233;115409.11768323;79285.171790705;117419.51372777;169245.937163;203093.08269134;201940.32971037;191384.77529963;152934.31086754;81535.049201906;130174.10557093;178672.55888994;202907.44879412;160381.74318171;153493.14412841;82319.04691045;112104.20009327;138933.98072696;216125.88721724;183287.68117942;159133.87545121;96998.678424598;123599.6462979;181659.92285318;169666.06206591;119352.70463465;133524.4690451;164119.01552595;157471.92622839;121816.06114704;110948.28105301;163939.60935071;143740.17219832;110872.71318356;153442.81209303;135493.16601039;93538.377910068;115357.82297222;94698.181976563
404.01320683162;70747.712256102;82080.076337842;77253.844120727;103442.97775027;60789.731377744;65769.553936025;74758.358484584;58157.398086915;79990.69697561;89444.881472257;63708.560075856;71125.947906536;67825.366496051;93490.298168629;71976.884408423;72137.744779338;58575.767006901;67708.299211123;76586.216441181;75097.755186601;82117.03214561;61470.719749822;65128.82629634;43880.436209985;41367.629571504;76400.534372373;67120.841812384;105080.12312668;81350.543366805;80338.393653466;66318.594298807;67644.024214339;86721.575261837;97575.580381525;78099.691158634;67434.724918273;86098.037391145;64279.980678704;66784.659815007;59430.996932908;67850.721824612;84402.24419113;83085.793283302;66197.70761088;73542.162977105;84691.054716398;74973.463212178;56188.999410354;82992.161201288;71116.599709514;71060.597868928;66686.368116952;97503.5108792;81575.982136722;109885.70585066;88354.32516371;88572.91652437;55275.574047347;87828.960636291;71094.198779179;83005.322671958;80703.964289748;87254.213075497;70292.804566462;39649.000454989;71209.667321051;82907.78109274;62727.585041012;91863.664094825;73167.007017848;61043.728693796;49686.805464199;72971.050668524;93781.704126606;76914.597659146;50157.973210692;117943.09506394;40262.688605647;63085.675182691;106565.32413723;67916.324622583;62117.167516537;71182.94240393;43811.140569008;57757.250473736;68819.286406846;80851.265829696;72738.247086186;68534.842010284;71494.056823211;85618.124383077;61858.80841753;59457.075148495;98353.710719042;74238.185247444;44297.127742161;69386.317034599;83629.463552979;52009.316307659;72943.107262402;76984.899949131
