# Exported with SCiLS Lab Version 12.00.15110
# Export time: 2024-03-25 13:43:36
# Generated from file: Y:\imaging_core\proj_archive\DATA BACKUP-OLD NAS\#394 Nilesh and Biernaskie-brains\220809 Nilesh brain mets\220809 Nilesh four brains mets\220809 Nilesh four brains mets.slx
# Object Full Name: Regions/220809 Nilesh four brains mets/271/ventricle-271
# Object ID: ba9772d8-beab-4f87-970f-136c819dd5ce
# Object type: Region
# Object creation time: 2024-03-16 09:32:55
# MzRange Name: young-mice-features
# Normalization: Total Ion Count
#
m/z;Spot 33549;Spot 33662;Spot 33663;Spot 33775;Spot 33776;Spot 33887;Spot 33888;Spot 33889;Spot 33998;Spot 33999;Spot 34000;Spot 34001;Spot 34109;Spot 34110;Spot 34111;Spot 34112;Spot 34113;Spot 34114;Spot 34219;Spot 34220;Spot 34221;Spot 34222;Spot 34223;Spot 34224;Spot 34225;Spot 34328;Spot 34329;Spot 34330;Spot 34331;Spot 34332;Spot 34333;Spot 34334;Spot 34335;Spot 34336;Spot 34437;Spot 34438;Spot 34439;Spot 34440;Spot 34441;Spot 34442;Spot 34443;Spot 34444;Spot 34445;Spot 34446;Spot 34546;Spot 34547;Spot 34548;Spot 34549;Spot 34551;Spot 34552;Spot 34553;Spot 34554;Spot 34555;Spot 34556;Spot 34557;Spot 34662;Spot 34663;Spot 34664;Spot 34665;Spot 34666;Spot 34667;Spot 34771;Spot 34772;Spot 34773;Spot 34774;Spot 34775;Spot 34776;Spot 34881;Spot 34882;Spot 34883;Spot 34884;Spot 34885;Spot 34886;Spot 34989;Spot 34990;Spot 34991;Spot 34992;Spot 34993;Spot 34994;Spot 35098;Spot 35099;Spot 35100;Spot 35101;Spot 35102;Spot 35206;Spot 35207;Spot 35208;Spot 35209;Spot 35210;Spot 35313;Spot 35314;Spot 35315;Spot 35316;Spot 35317;Spot 35420;Spot 35421;Spot 35422;Spot 35423;Spot 35526;Spot 35527;Spot 35528;Spot 35529;Spot 35633;Spot 35634;Spot 35635;Spot 35738;Spot 35739;Spot 35740;Spot 35843;Spot 35844;Spot 35845;Spot 35948;Spot 35949;Spot 35950;Spot 36052;Spot 36053;Spot 36157;Spot 36261;Spot 36364
346.05611909701;1627988.9197437;1463475.8708809;1531674.4991117;1074784.0552546;1404737.832665;910980.09429626;723665.07966842;1054569.7906849;1408129.9311374;1021051.2442577;1178796.496376;1417944.4650864;1603481.8618906;1248787.9446643;866692.18117912;1104812.2586619;1092079.7846868;1005399.2862768;1601699.2447511;1104782.4383951;1404909.5749573;1333703.0538052;1192928.3313587;1410730.5897189;1123657.3396059;1547904.8821475;1584693.4880074;1994492.9793545;1040878.3198075;1708757.6281553;1319781.7619179;1013873.7976951;1486442.3355105;1305327.2037444;1492220.6983351;1957028.0977223;1974588.5787387;1759011.4544003;1314880.5052987;1612013.0795142;1005344.8098866;952487.81271988;1308314.174289;2037836.9741413;1578258.7245553;1519457.2339368;1657787.5892286;1918194.1217302;1584424.9923857;1598136.7371713;1657389.2457523;981916.75623102;873131.28507162;1100777.8721978;981324.96803914;1431717.1577651;914347.7405395;1336210.48706;1196282.7077993;1009187.6040469;1143845.3786186;1407590.0537224;1669155.8020771;1483898.2603925;1401245.8427588;1036303.2048332;1441411.8312836;1925057.2732339;1589426.8381378;1144523.1181023;1212611.7932526;975424.26635039;1565946.4038007;1676449.0984378;1698518.7932041;1297880.3498438;996139.94376818;1671051.8907656;1535375.2666891;1638196.5361617;1564284.4385768;1502975.2163883;1406513.2554618;1198152.6728536;1839655.5861912;1365817.9829779;1097537.0833222;1614558.2714697;1314181.0478664;1933386.4101802;1706033.8603197;1541044.6250552;1058382.380235;1261059.6474477;1692890.9020405;1084852.2996519;780137.86605155;1288457.9135718;1710095.5328018;1504973.194521;1159366.644961;1193719.4874794;1502671.7575853;1256220.0281525;1265655.7790406;1963648.0609484;2721763.6711045;1622268.0295647;1902524.6431509;2028213.1244883;1622250.7375567;2161350.8744662;1974061.6034612;1492832.3994817;2248774.4336772;1635252.7965395;1833237.9755363;2248691.1197694;1908187.9138856
347.03878895582;13691.722529776;19380.977837926;28132.043184475;20966.386980472;23100.302362613;9954.9470137355;23862.952668741;28500.797244659;27490.168396682;25340.473796391;20300.874258397;23464.685748531;24101.262969833;19291.300180932;13868.410392179;20618.323536273;16918.638090678;6447.669194811;16602.963528471;15599.893554932;15555.85720606;21092.002189693;30285.817283873;15036.328194377;12025.985599311;8652.4222991502;22143.640027213;15118.541443672;16951.02860363;26280.70046167;19840.522937677;21879.489140404;21494.823288009;10344.202030623;28374.138040559;9863.8868562749;15310.184642309;9741.3804812659;15918.177673991;31392.511737582;19499.967283012;23610.839952284;22825.94572077;23998.756524833;20390.249598435;0;10458.554065105;15726.15539804;10621.561473029;23180.089805665;23174.562722989;15805.624691139;15679.793646651;12758.547879547;16775.891586591;23784.582914239;11187.704538538;25357.984554166;20089.912078532;15429.48248425;21109.319166225;15410.196603743;13145.732425978;22688.821819433;22223.654049368;18078.839353477;24018.087144515;18643.522700689;16400.604570474;10924.802331153;15314.229955574;15848.465024022;19564.624594468;20285.958174948;13962.694401161;18741.903395017;15739.368826076;21173.474573483;16890.538850957;20353.620533784;7204.6927694827;25614.29900654;16037.030682836;18722.353198291;11356.643033887;15708.601267357;17112.135951471;17909.054406683;18993.68237424;20233.270953434;20535.626299134;19762.915038762;8160.7776770763;12596.780016398;17400.485135415;15429.590693747;6676.2772623527;13675.297579812;12288.230907483;17877.345326168;14750.839668139;15630.963328848;9127.2712616699;14899.912700822;0;20457.633082886;20349.314002159;21864.518626461;21736.14903879;20294.884665097;19699.898484789;22853.873660874;23784.458899242;31217.191508629;24984.797030063;17621.561066126;18015.188900954;27498.7511411;15361.801336333
347.05817795896;51481.181514534;36705.671015338;42486.822296795;33449.03614071;31498.135110801;16269.954127275;16218.662284753;25242.419582829;40232.893089824;23346.126876742;39735.096629895;29446.649697479;28834.352477724;33471.136066266;17914.656357265;32448.703712244;37756.356440671;22853.774355437;45372.329858412;24547.352727288;25708.948931805;25608.000600193;25690.130315972;45820.147086851;45018.478103248;30023.531743496;53168.151190886;47974.244476754;32527.099085348;45582.040902551;34075.095879768;39570.668530933;32182.329315483;43516.772040518;36311.198779512;57884.325970567;64348.846588443;56935.072605296;34832.396112907;34353.531951455;22808.478688967;17643.9516553;39453.066632575;46766.142315888;35581.46665596;42163.382299553;43486.462954834;59212.841322198;32297.912589028;39958.710456567;41262.435190538;16858.020686736;18196.7689733;31637.113818222;22705.274248037;32903.229472906;25670.296739008;37015.077484098;47825.071889661;34954.285938014;27195.118925386;28589.266804125;36482.199916065;40244.775584959;33136.117812085;50456.830503647;48158.408923117;49861.179214706;41609.385639637;31756.558106239;31521.077422557;32679.507502019;43024.580915416;37177.923137521;54240.850618536;30661.77661034;21346.46956368;38245.938976814;48124.218645548;30156.623446977;34567.967167236;39039.985249754;35202.721837916;30538.776493536;49409.829796565;28790.577171017;39955.822883373;47632.437813097;28968.218016849;46061.409513291;33995.120648087;37994.017560082;28822.722924989;37125.343708369;36643.975141904;20585.008865507;23852.045344589;32583.858236248;37687.986703975;39906.016184823;33775.536367479;23252.619926584;47000.613784087;37958.039741365;31527.77751272;41677.418016979;66983.991526009;47403.599970551;43256.226608669;60324.926054888;39069.704630144;57349.544244211;59566.346781603;41738.161103463;55288.413144684;34132.035594729;48368.879502673;57796.715583971;56252.304218631
362.04946529814;27987.351280919;28711.522098811;27920.281579787;35633.212247474;30510.775399657;18415.78117955;13654.793593364;33094.346933088;45222.589684962;25457.568486734;43122.815310493;37580.441148349;54831.363950505;40762.117205534;27371.133711286;29015.970958708;16177.709605885;20818.070318943;20969.644991426;27661.65415902;36083.475036813;35589.47029705;22596.047203475;29709.930125885;35321.765985488;24851.701643129;20450.765848445;29476.804417245;27431.80773656;59880.91086805;43638.240366358;13732.596563672;33297.849570715;33483.368832879;37076.022088036;34232.370830243;26096.536468853;27459.338657437;31394.794028653;56393.916999127;34201.303343347;28567.941981049;34793.195955448;36756.56557698;47074.463389583;34535.773828028;29705.60264228;37718.902379114;34959.338873269;34247.929356717;48786.273152206;32099.784194739;24985.923876495;31742.0710525;25611.819311351;21944.561387349;23128.412496583;40760.244576251;30936.776168008;28748.59339296;25645.485433914;28597.203434378;25824.559724377;44864.826041387;41196.33717314;32713.824480924;30396.944284199;23286.544130108;35694.702925846;30075.915653476;38096.612930794;24879.666933997;35469.608488072;24659.899919734;27561.008795495;25895.916689918;26128.328933326;37515.785956359;31539.077428334;30201.061078109;29379.083517916;40346.679261738;35593.174479752;28164.642091254;26888.486401018;28885.132683823;23181.762184028;37954.353157419;18252.219869002;29183.189666064;23584.610450472;26002.267025076;25099.268337702;36197.492009378;23402.821784237;26531.194764455;15656.602649377;27681.606874974;25840.384796695;21413.354918339;20883.790003647;26379.969288076;25193.014168682;34646.034643194;22320.921400905;44875.895195498;43036.292302113;27915.011208385;36436.171051476;37592.199521542;33548.147466227;43328.315664108;53127.137211357;22818.300202106;43312.874321842;29730.266983951;37148.841406048;55184.7781372;41911.843501929
370.13362708721;66964.734273718;67483.051591399;76560.275748971;79056.587270911;93324.483656158;210666.55816258;159193.80014179;110932.60723806;225174.04092722;236474.14288175;147102.27112285;101766.16728817;194904.83348806;166194.46263656;202880.37278122;149911.34622578;90656.477976644;82361.160469786;145113.76204692;196703.42303051;260015.75602031;205771.9490183;222207.87595181;85225.474510723;122652.895214;96915.767737764;80412.519274479;110933.44804666;144341.48272093;246012.12093356;205191.94574974;216648.02542783;154896.69224862;99071.601556979;175957.24268894;121925.34940631;120253.27466087;70554.205925216;101295.74284951;191654.96459197;217208.88721956;218518.31251161;194652.01616971;90388.797724381;195157.36891424;109245.20996619;105561.42112632;97951.077287295;130349.46843517;180096.79384366;270119.17998806;222674.25428156;162322.04117855;123919.17248898;91392.062460003;104065.38248062;161419.31563564;172262.6402802;191744.39579545;127193.36362141;91656.746092098;96986.457632737;91145.186943297;230807.41524225;186482.617998;173951.34251055;98797.578438516;74097.5740945;129171.53363315;214896.40835058;211314.96494571;125842.44833887;109744.50757981;110569.54579695;109605.55442398;132748.832741;146270.07695502;196391.74471696;120806.07998869;104643.17228432;98931.144859238;126594.04241741;158364.72552951;94676.495238026;70988.291866456;65372.807384989;140552.72870093;164218.68227069;87621.128076578;62749.377117345;61963.763884018;90196.807113884;134553.58753214;104645.15916332;111030.79126246;67711.433571778;80685.898435913;80282.378043552;82985.268743112;68651.664858861;87747.364684495;68865.515073585;78869.270814359;50458.033742606;39491.791579157;83515.855596907;56805.994816737;59171.129083979;69546.819752684;73523.576998507;50413.676568912;72996.784523004;112365.33810245;60557.68815718;72046.712529827;83452.141210116;81271.853148602;83452.405558561;66542.71573575
371.13728910333;9749.0451955384;16405.066377615;16779.838498565;34566.923565419;24277.984091457;62673.489014063;48823.714679588;32833.955333908;66799.015297483;67404.367730488;38730.520596047;40164.993353319;53730.880432224;47435.667408038;56608.339501693;46111.400912238;37757.823561574;16576.626577646;45371.717777267;59277.441429161;82095.865500888;58458.483026637;67744.868271708;28318.177738478;35312.210925874;28193.851957723;30009.433268738;35898.605088607;45251.090017982;87428.270366257;68470.710528851;57267.696434934;44499.050103057;34785.595921926;54734.974402618;35081.813771116;30168.491173698;19081.488627292;24522.418477969;68069.300901668;56188.694209979;70701.973207377;57241.213293475;20598.187158407;60085.62459525;33298.211243885;39194.893407541;35356.170959366;29443.07926095;55537.415827975;84834.963798429;62599.490350035;45898.515177105;38311.761521797;23707.483207658;25480.669438394;38259.250442249;58839.161235154;52441.20625496;39504.776260805;20337.864502464;28108.915438251;40069.996011236;75156.845770348;60839.806559477;54202.464656581;42509.504933122;16070.98767748;39653.272761933;57655.116226589;69956.282574538;32132.059641096;39743.768170252;34025.220765313;29980.865298812;31237.140869011;37341.975438605;58469.515967565;43472.565785624;25413.702538408;33461.413759416;43526.340796446;44791.967572815;33790.69995633;24895.468403674;22210.756961611;35956.11175456;40699.938219036;22108.918236614;18975.101563125;27441.603558843;25248.177854164;43336.710652743;36898.155911517;37844.033630108;24240.937143789;29764.784210914;25017.57867874;28292.473569618;12796.346720692;39544.293603052;20928.307001045;21629.679370445;19742.144894047;14227.167350365;31748.634470942;20622.379457343;20183.235078805;28565.976142661;28828.221708867;15249.014830749;22843.663371304;45984.677696739;23184.669863354;30255.588541413;22267.301542086;17471.620084549;21648.772919238;32102.821383042
375.22930559183;0;12838.617618197;22350.675190185;18525.416839358;14241.412640575;22611.545675179;0;7957.4723807321;16492.820878816;9608.6370357944;18365.426932156;13784.53663736;0;13400.403989892;0;8530.9591135711;0;19545.246440985;8558.6498888229;15552.474829159;16164.522232996;0;12535.291407863;9997.3893541166;10227.364557223;0;18282.332012513;0;11190.6595788;16800.471033912;14280.014335806;17465.430433459;12016.220809248;16142.276213784;0;0;9450.3268700173;14930.153262039;0;13572.794322121;12477.861057648;0;20614.256116533;12973.946237843;14216.414471641;0;11681.764213597;12542.442931668;9196.2160399006;8998.4726743789;15494.822961198;11947.666372006;15362.733690562;13028.045419567;14044.576625748;17865.513605813;7698.3016865096;15429.435294298;13233.85756487;0;18157.902543116;8975.7416438314;11637.566442882;16070.774780198;23406.91981759;0;18726.785418617;2828.2476754065;11821.820094815;15784.675300581;20251.06796596;8951.245682284;18596.857838372;17444.02000756;12596.21949362;13497.160369919;0;0;15007.484321227;10408.316347097;0;14077.480028628;9777.1315752868;8981.8411261644;12982.142146118;23676.572075714;18574.060815138;10348.516154366;0;0;11844.325179206;17629.621238459;18753.562414881;15330.330580808;8543.7428078053;5750.8400182413;7380.5602619775;15367.317370283;13862.771394573;0;0;11184.396686071;0;12543.955889701;1141.8039692582;0;10994.647966256;10522.150211724;9567.1529030826;7192.3626393701;0;14877.358511815;20688.452378844;10929.688670078;19542.85298397;0;0;0;12703.912693523
383.12895325396;6638.4863385216;5412.5975969801;0;0;0;25653.773002718;17055.988809964;0;17237.270064194;37144.006873365;0;12608.707746196;27578.315044452;7804.1611772547;25823.993961486;11002.094885523;0;15097.953076828;1087.310283807;8689.7861913596;21194.287981333;8519.3801615155;20976.031420518;14847.387079623;0;0;10580.978751789;0;13275.830425189;22125.602908537;23297.50716822;18340.905281851;0;0;9045.0421636341;19768.981448269;9525.4334428838;0;12382.26132445;8628.8490252311;11598.783837219;17141.537137708;18738.040605891;0;0;0;14861.684390718;10363.476716495;11480.315130085;12292.11081641;15313.122379631;21408.773386117;19052.626368396;13502.15600904;9009.9274142337;17215.880046115;9084.0050260728;11086.550259895;14852.577343616;10220.961782851;0;0;0;17695.049818436;15271.547401752;11091.366783336;0;0;13139.773020758;15162.909611188;14221.365400864;12655.62546402;0;0;17444.852801757;8341.9231148313;0;0;14759.342868781;10842.271091729;0;0;9148.8522204165;12436.173844439;10726.564055499;10041.165974936;0;8503.2775312098;0;0;0;1333.9844491815;12392.637512008;9290.3689563687;0;0;6438.6255868268;0;1953.7649197891;0;3815.4921903858;0;0;0;0;0;0;0;11623.375780619;2435.7092719124;0;8165.0302578268;0;8136.0865764023;0;13420.105670805;0;0;0
384.03137975557;14520.787533585;19570.794180295;26572.36424374;18243.676761785;17403.778555099;7907.9364275408;9814.416737437;32345.706620478;24095.285160772;14683.265253288;30728.172633217;24692.951864707;35927.475017557;34666.527582205;10043.136856909;23551.174578533;10565.36159673;16584.700481146;26446.451438564;21452.590181256;36138.486454964;34756.033840983;21417.083929791;24374.049067494;17267.026638801;16851.787354331;13162.176488777;27856.174085487;17696.880090532;47391.610891859;37244.237986512;24631.428401218;17500.681448231;22903.359106769;19764.252823076;15016.296976228;18773.194569145;22573.554425892;24359.410027823;38154.187862931;19022.39498935;13973.673662258;27287.376297333;37194.441226892;14209.152334304;30998.252549557;28341.396327605;25371.590053103;19253.786490603;27929.902052269;39901.704028496;26035.527964163;17114.809230628;18065.288413832;17593.7135689;27183.757681229;28262.957889956;29806.888158783;33343.088193696;21178.401989347;8918.7445834033;17205.372361617;21468.541466682;37607.431401869;38449.350436543;16489.514081116;19181.059892805;18967.005040892;36420.722840878;30344.522799499;20536.021324553;21881.597717271;18799.313238003;33784.564704864;15120.989303474;22637.253018729;35746.909485064;42338.884857119;27218.323540309;21246.67713961;27854.028778102;17586.705013209;26046.878998995;20508.937580388;20316.80476353;16726.812687723;16052.219702062;29250.660731891;16867.00696186;21406.152714269;16878.245200193;22643.169257059;0;9845.3846104784;15694.646732526;14418.518935404;0;11401.583293288;18860.3451834;0;20464.723266733;0;11017.344496118;12534.101717108;11004.044991917;12272.231029987;25067.61868768;20495.793762694;15870.85002967;17658.622015572;14825.814861534;22155.632880847;13277.39161366;16895.788618459;16136.831401145;17119.991240725;15383.334069051;11054.726568134;28458.69438427
384.13688893752;17284.658476916;25249.142319627;14799.976433788;26378.269113547;27808.858757309;71021.706206535;56850.470566102;33093.637841847;71603.949678074;76232.129508029;53114.461753967;34809.717532612;52181.15058824;60590.762167227;69290.520996163;54421.96394333;24826.244195774;29822.518411879;35064.677225493;58284.380552076;76772.318414886;60574.630488082;74762.856497783;27709.370921236;42263.637518247;46514.486322194;29800.385658893;29792.293649267;48931.304635585;77452.056208049;71956.651002797;80193.556673549;60540.085271327;36112.695319914;65879.757313085;36977.225770321;39359.466740686;27920.882618659;29125.490289148;63391.870996016;69180.90834788;51493.517075903;53327.541446547;35383.307895603;74803.945481909;45140.429356118;29565.62687173;44030.716017498;28947.816085119;43131.374500703;85087.427282636;69909.490727533;51481.748967466;44288.922393795;29998.449142125;41373.615483109;48907.869377005;58592.290005396;58936.602906521;40957.962018592;37948.012703831;22938.457308056;32588.807067367;61859.078982387;58270.536062207;45247.498457422;37776.503984812;20180.142928008;36267.160167261;61562.792176302;72702.252200123;45965.821496023;37775.345548449;40692.935634904;36561.929589047;32460.371521962;39721.487050714;67115.453722577;43533.309879114;35805.543874839;17652.520343504;37385.077812772;41215.66250248;35939.302926361;23831.705798511;28604.497409066;37980.298977965;51011.648616126;31835.878872529;22083.763473755;15787.351288373;27018.238510315;27689.953167224;29032.735472601;24730.421876927;20371.959731437;17328.612557278;22637.028478706;28590.318716551;27290.38025549;23536.710223884;18450.155265631;24324.376820082;20626.587581009;8211.7914909076;22745.093155418;20222.727710208;21368.710866801;15692.733759238;34155.069978734;23022.860579616;22736.878713039;42032.470954941;20025.443595094;37176.244578803;26931.147731903;17718.749366636;36720.172186532;29131.365314622
385.14468374381;38582.593839739;39006.364667997;64994.620465554;53172.219444734;82956.294585181;231549.21479823;147581.53955255;91226.380588005;219424.91872913;205218.03214713;147527.7241841;91935.876525899;172824.59155408;152376.53193685;192462.63762907;125304.95099504;85690.363178322;78884.497776795;123800.458996;148941.5439316;237926.8370315;185344.51051003;190852.11760517;78917.267987725;99435.663776738;82017.946351892;63182.490628548;72779.547017283;134526.06300189;242933.16504184;184494.59732651;199764.9225676;118258.38516295;78965.41872721;169592.96583441;115946.30149639;95921.075698971;65720.1708817;82766.914790835;181443.72043952;165096.82295758;161013.33159051;151396.27403743;59343.533533044;168962.46705293;93150.445828122;90001.222303656;90413.304699745;72498.677008338;155177.07793751;236285.48573903;193966.52827547;147658.87875205;87129.302299956;91205.425520548;79763.446379183;125402.17525955;175532.88782256;162226.39450189;110975.12537558;83405.686228027;74229.763881338;70031.844371349;171226.75388797;175577.59104345;131281.68352836;88493.093654348;57862.663139515;100030.82185246;183146.76583419;225778.8344805;108878.75416644;79424.188013875;88042.817474207;74152.817770342;91050.724209683;111727.98550673;164431.13138598;90861.636436053;72491.542045024;70815.098573486;100087.82222758;109663.02223626;88221.300361226;46280.285369821;51464.139502994;103948.76970126;117016.44123657;74418.268975942;45597.903768568;65878.150872482;71313.237409036;91461.012733263;97920.009349054;78782.691052992;48423.778918057;55439.26928467;60906.372269701;61731.347991032;50535.142647406;60849.154199499;54449.794430668;59533.139609364;46034.623655365;24793.000338709;67083.211181673;54297.485625387;40339.415735661;61064.08688601;60195.620399591;36132.45635692;56682.246712352;86241.763998503;54979.216263934;67676.469758988;70269.478420979;62895.674052495;89295.628603401;65263.658094528
386.14783567809;17666.660063548;10108.597001707;15945.776333571;13736.402732826;22667.221723926;58144.65182982;32744.882541822;24602.417957444;66208.0799028;66038.504383631;39031.631999304;26961.908794566;51520.774487545;42424.332228088;61159.137641059;31138.286623049;22075.705607576;17120.71339929;33676.721596198;41879.343273138;61562.630728818;48634.177997682;67133.23899993;26522.988076317;21251.136281129;18364.208798366;23438.166526748;20798.358943906;35885.893831905;61588.318087879;48431.510256812;47989.956538364;26966.458715471;25032.543419496;44630.112495263;37133.548701154;31511.045490551;25337.894831383;26177.188498747;54918.367176518;42085.404740054;47125.88208681;42647.416197981;29502.532115364;42340.204996535;27763.531469107;14590.711481744;30028.429297962;27770.782887621;38059.888021409;73083.572416057;54873.996785089;41632.311003977;28591.068781848;34673.77401569;22420.782989653;43380.86281488;38320.064823594;33712.403852093;23289.252357027;21799.582838847;30619.194168485;29239.293431662;54984.022838249;39264.272018587;52508.574261926;30483.075627214;9890.8030550491;32049.390452283;53476.800947017;56022.623626966;21249.665872094;20269.338365391;29303.900902257;27121.953006633;32479.487323563;29812.954221872;42804.546243557;20667.090620577;33253.814866809;0;41737.473748711;32147.567708213;20305.673603738;16226.324163173;13421.268342854;20517.931558749;38053.425016067;11623.06785918;17307.970017129;13935.019173126;12839.063053648;27428.413824326;23715.642674397;29320.737265616;19681.542382936;11988.317630726;20086.228333874;29435.198070648;10071.995445836;20274.482643307;22626.177534816;20291.962601135;22481.303110391;0;14289.655908364;14590.790784043;12208.478424861;22383.579900703;16534.205370889;7033.9019634926;17322.99103868;23928.483484673;24546.507585674;16282.640683519;16632.597683987;31534.514835176;33338.215666393;17102.224805954
391.22400594385;19520.156781136;32394.798292781;35430.840032191;41032.620731491;32752.680623851;23436.271463689;15518.305610855;47129.064867322;45180.293244808;23263.859511445;37560.650046213;31568.916556189;36479.261592129;20790.312433864;30273.546383139;20352.389147897;28781.874999172;25452.334831265;32340.988390143;35111.083802587;25616.216158939;17518.561177022;46494.132024249;19545.145675493;39585.584041042;22571.21082666;23045.71379656;33411.511149658;22515.262922237;32716.449002774;29202.525236797;33710.360353194;38977.971230128;39434.282107149;34601.90113593;33248.351324134;30805.287772836;32411.651335079;25510.160384239;41440.300572147;26956.21773118;38177.395472184;43963.467504886;43429.615929035;38614.53305381;17161.676320081;28830.0118739;33555.495693265;30830.635273555;51439.492720452;44055.384789094;24214.490642678;24478.373247762;26485.98322865;36406.991861984;27843.283307906;36340.996088664;33148.442767276;23105.687885247;20359.916617762;37724.710879453;38657.637471744;32853.254630965;44448.022434718;33875.243898053;25999.154977777;38209.318911462;30060.083254339;42293.084972397;29719.479855891;46656.270692055;25891.885267964;35394.256149792;42201.664708952;41017.614143451;28872.509381555;29169.679038926;42919.217617461;29475.848733695;29117.775492904;34645.287171631;28194.772348082;27583.305255379;31919.537561703;36343.486424621;27688.316774702;31550.103153341;31448.650044752;40207.704160775;33448.886191212;24754.245580261;28944.483850407;31508.079175966;29616.662087468;28604.341585972;27444.191954151;24586.980974856;15737.152784626;32803.07188904;30930.446414858;26045.556763141;27454.605453374;36072.786621259;20853.335526248;16984.042118769;28469.662337796;37866.232836981;24464.421109277;22965.080378393;39461.990486526;35787.157689667;27902.298980885;38226.104022075;21289.250302126;27369.393052389;33634.201563666;38561.397917674;41150.26044966;32708.066577551
392.22762849036;0;0;11685.532957772;0;0;0;8465.2882996736;20661.933915668;0;0;11553.491299879;0;0;0;0;0;0;15177.090065347;0;0;0;0;0;0;0;0;0;0;0;0;0;9873.4696009333;0;0;0;0;13093.166903343;0;0;20233.39460607;9211.627190033;0;0;10964.541450337;0;0;0;0;0;24154.590043511;13039.471764268;8137.6371004073;7777.1806359491;9236.6159018739;0;0;0;0;0;0;14166.062763746;0;13470.566362413;0;11734.252025581;0;0;0;0;0;0;0;0;9374.5454825223;16222.0217552;10289.751588916;0;14454.742032947;0;6676.3664758083;10117.806989288;0;0;9187.0700035329;0;0;0;0;0;12812.611839739;13222.990325778;0;0;0;0;0;0;0;0;12245.870894883;0;0;23131.093342679;0;0;0;0;0;0;9021.1816911353;0;14559.631274975;0;0;0;0;14231.250832813;0;0
401.13926102392;13824.655630994;11531.006421598;12094.13802633;12690.051810957;18271.553385195;24571.528469095;31253.597517955;17437.539697778;40367.74207621;39440.171180608;38125.091553922;27887.677779283;29336.140025995;41641.477538998;42271.492051744;24360.400991304;16652.393666671;16798.659950856;21313.742984245;27448.377789514;43487.091735359;36332.411633061;43871.365413938;33400.769350326;18835.414252344;28225.908997329;23030.238208208;23760.029150544;24338.147660916;39381.210170189;35070.357782223;38556.846424817;38473.716182574;22753.23023514;30118.87916473;21762.79209675;18396.976116063;12303.51334806;20422.677872848;37898.872713317;35252.988165386;38227.111168039;38212.110323178;25020.603601511;41192.184980985;12807.614250249;15261.681602441;19286.885610686;15696.500119518;38124.653319927;48124.510395078;47602.779242253;25828.722052479;20356.019886445;22325.33572553;13992.294896196;21699.069237692;32894.09715046;29734.676239011;18103.842720773;11592.194598758;23980.756293208;16600.307067986;37797.257363569;28534.018440154;29418.717621425;23939.221443516;29532.912514024;25537.653679928;38445.782929001;47102.552177124;18305.356211464;20983.720370929;16625.214034081;16525.003645221;24552.937447383;29660.439380479;35126.600705092;21497.017063735;18055.139798515;18282.097294486;36836.662562616;23878.983793885;16993.204375671;11444.18971048;16421.240291004;25005.356894778;36218.814170824;25061.934158535;15864.154390211;16824.692488164;17557.64236099;28256.848467284;32899.830610127;17071.619619614;7937.4318826314;13762.858090563;9026.2961339876;20234.702178556;19244.996353796;16764.521561112;12968.931183799;17548.706354348;11605.081125827;9805.2509357367;0;15144.200545602;16707.229387369;13664.101483524;16784.135344697;13149.859737986;12090.805064539;21479.28938525;8260.0239746858;21016.886948723;15561.896968468;15300.006939258;24811.968364558;19102.404264027
401.24475472706;14126.178487094;11625.593143427;16333.75586498;15649.959635051;11010.997373393;21139.626975885;23824.118821858;16354.602258964;23002.552833239;23841.849628042;14400.544496978;19291.235471881;20300.597059403;19039.364078995;11149.37733972;15449.995436777;17141.180874431;0;26520.878805562;24043.057795329;26925.775413135;15413.516731975;23466.966594626;0;22019.6360758;17788.113527683;0;18718.274534399;21284.65781064;17546.014585601;15920.49778411;17043.19950636;24623.158537799;14504.063970612;8455.3126697595;8288.0022337437;10456.293194419;0;18407.479034323;25417.383500363;11960.256843335;20507.230176227;15244.619527887;0;32873.24419403;14223.224290429;0;11242.082466606;15266.809911879;20446.746318499;29317.392418038;15628.036327053;14108.552425112;17989.065385699;0;18728.219350643;16496.040105835;15476.64938938;0;19823.300983919;9113.3052495811;21572.138624582;0;21453.285401709;17573.562321697;24817.74643322;16438.709652581;12303.58778236;0;13585.724690765;11963.117471462;15513.677316743;14731.171443231;18862.245532648;10731.491532025;12009.974357626;23682.66317143;17874.342386104;16945.812364437;13416.309595341;0;14433.576614468;6920.356939389;0;10270.64943848;24977.9068409;13028.893034515;27229.925482087;13862.391567435;0;0;0;12739.755521125;9092.666231173;11781.045195901;0;14642.150636031;11448.02383859;0;20067.440712929;0;13045.73763017;16393.157381895;8456.3660149847;0;0;0;12320.594055173;0;0;0;9342.4552320096;0;0;0;10108.963294472;16434.017234013;14194.379205716;10247.166733352
