# Exported with SCiLS Lab Version 12.00.15110
# Export time: 2024-03-25 13:14:03
# Generated from file: Y:\imaging_core\proj_archive\DATA BACKUP-OLD NAS\#394 Nilesh and Biernaskie-brains\240301 Young Mice\240123-Biernaskie-neg.slx
# Object Full Name: Regions/240123-Biernaskie-neg/286/286-ventricle
# Object ID: fa9063fb-823e-450a-ad34-95032e1287fd
# Object type: Region
# Object creation time: 2024-03-22 08:47:12
# MzRange Name: young-mice-features
# Normalization: Total Ion Count
#
m/z;Spot 2851;Spot 2939;Spot 2940;Spot 3026;Spot 3027;Spot 3112;Spot 3113;Spot 3114;Spot 3115;Spot 3199;Spot 3200;Spot 3201;Spot 3202;Spot 3286;Spot 3287;Spot 3288;Spot 3289;Spot 3290;Spot 3373;Spot 3374;Spot 3375;Spot 3376;Spot 3377;Spot 3460;Spot 3461;Spot 3462;Spot 3463;Spot 3464;Spot 3540;Spot 3541;Spot 3542;Spot 3547;Spot 3548;Spot 3549;Spot 3550;Spot 3551;Spot 3552;Spot 3627;Spot 3628;Spot 3629;Spot 3630;Spot 3631;Spot 3634;Spot 3635;Spot 3636;Spot 3637;Spot 3638;Spot 3639;Spot 3714;Spot 3715;Spot 3716;Spot 3717;Spot 3718;Spot 3719;Spot 3721;Spot 3722;Spot 3723;Spot 3724;Spot 3725;Spot 3726;Spot 3801;Spot 3802;Spot 3803;Spot 3804;Spot 3805;Spot 3806;Spot 3807;Spot 3808;Spot 3809;Spot 3810;Spot 3811;Spot 3812;Spot 3813;Spot 3888;Spot 3889;Spot 3890;Spot 3891;Spot 3892;Spot 3893;Spot 3894;Spot 3895;Spot 3896;Spot 3897;Spot 3898;Spot 3899;Spot 3975;Spot 3976;Spot 3977;Spot 3978;Spot 3979;Spot 3980;Spot 3981;Spot 3982;Spot 3983;Spot 3984;Spot 3985;Spot 4062;Spot 4063;Spot 4064;Spot 4065;Spot 4066;Spot 4067;Spot 4068;Spot 4069;Spot 4070;Spot 4149;Spot 4150;Spot 4151;Spot 4152;Spot 4153;Spot 4154;Spot 4155;Spot 4156;Spot 4236;Spot 4237;Spot 4238;Spot 4239;Spot 4240;Spot 4241;Spot 4242;Spot 4322;Spot 4323;Spot 4324;Spot 4325;Spot 4326;Spot 4327;Spot 4328;Spot 4409;Spot 4410;Spot 4411;Spot 4412;Spot 4413;Spot 4414;Spot 4496;Spot 4497;Spot 4498;Spot 4499;Spot 4500;Spot 4582;Spot 4583;Spot 4584;Spot 4585;Spot 4668;Spot 4669;Spot 4670;Spot 4753;Spot 4754;Spot 4837
435.24988760813;67232.41197229;62541.611003215;73529.41145277;96414.842708936;78477.740439697;77673.57430246;90985.872434217;96197.472183492;89719.894187617;65781.678363909;86618.28444097;102137.82610824;88638.075289589;73747.896985518;87120.197626691;87839.67338242;100612.66588521;95589.772385056;67847.767761534;89587.215944193;112483.20389202;102163.41670834;101649.7154766;81766.409373007;98117.383480671;99247.046471586;108100.01134619;95397.619025514;60440.421035872;84563.070879483;81275.985259255;63455.090422935;111644.17095406;98870.899389291;105065.97496556;105243.43598474;101680.42317925;75447.039398791;82936.764617587;71803.779448284;75337.84436101;67631.050393744;78071.803055866;84639.725436906;76802.419800193;92699.590696751;85600.014427726;92393.65167757;88653.142326379;93688.843727557;85743.075787903;73370.934853311;55570.466946543;80405.472359996;71434.910682755;89048.193998696;84555.968960175;87787.086039398;108904.96795071;100814.55328732;102523.77243242;81225.286697844;94474.931064874;66632.020412286;80949.911639819;76102.639262193;114700.82203168;94623.443697324;93033.990358003;86890.856288675;103319.508797;101033.62700481;96158.042069106;93152.399246463;91554.002723158;89582.587019102;69657.71129248;70802.703566472;93400.057155457;95086.467907614;78459.634433601;89554.096090302;118882.74078276;89080.896666067;86303.564233392;88852.671137242;85337.830276054;94092.427195952;97618.372025008;111796.07813099;69902.92467339;75743.959021408;80377.756748554;91964.884490732;77437.715655805;90430.000302643;100075.73120261;84669.580377425;81058.13166848;94393.486241883;106942.21815172;98756.926771789;72778.747124852;76344.923436254;82561.68109736;90097.37111419;94545.471187089;76895.062975902;92794.449754019;102855.85890371;80157.515988473;98152.364842932;108471.95399411;96158.466009076;98797.223467196;100896.92125666;83999.599386284;76511.804387842;80400.707428641;97870.422879189;95809.808051707;102991.88033848;102278.07126953;90565.376711269;104573.63302468;103453.13537595;88716.427647472;108904.45203125;134532.66722101;106219.95352095;110605.89230455;107360.17085554;102521.53421909;101478.14173467;113350.51991635;115409.18110718;123662.68871458;105901.78215971;104575.21530777;93212.28912847;120087.60616674;86634.91833499;80344.786066404;99445.408949696;85215.521654076;101691.66440775;101144.02265249;90981.565201664
436.28180904366;59718.608696782;64827.938376356;68108.3546811;70727.70583661;78923.431616939;69906.07077593;68597.894183479;85409.642892213;81981.763496748;74071.737664876;67698.607692006;72114.178130169;86501.387678117;75303.680157683;67806.282301143;79015.600799138;82179.629777889;56408.031958118;63110.392648962;68744.244231847;109221.87553162;82566.370507824;77938.918704974;62322.432865097;82920.558043171;90875.211167506;81626.975388857;82811.491759511;50458.800303693;72339.747607543;62928.920771319;72260.582419933;95735.783187423;89851.814823913;84419.492832853;100716.72223159;89373.939937572;64881.668945157;52201.010076324;59581.0345474;47882.63927684;58711.789540013;66066.381862374;78281.451458516;84747.102785241;91386.399685538;69989.591081611;81438.938864554;79011.282958767;65830.947201006;61586.233364909;66365.911581425;51016.265026382;70670.133163132;65027.286295202;82102.961420188;78997.706364328;71524.639284965;80770.280990817;88234.853838161;54814.004323299;62740.060767209;72411.21275295;61934.116379671;63531.381060245;60434.712048607;77102.717664416;52769.945834307;74504.710667214;77475.520576015;104171.11238874;86221.829655111;92540.414659179;59649.982726596;54477.710459416;62838.617423553;57900.104396187;57643.106829488;65088.475746586;61741.959558366;46605.231250225;71967.629463439;83278.310466545;70929.251198282;80298.059068622;57004.026941704;56284.234367633;58600.997365779;62393.766004849;80754.067223482;52359.95491173;40724.085971619;63846.403202884;78099.746196995;67619.227044966;85058.731701337;65697.049972015;77755.06079716;64199.284743586;62914.802355608;64559.360600457;69529.570027244;42405.708845883;74780.951503634;88264.951391661;60729.044997916;64877.615393468;62272.097402257;54762.449063514;67601.793581655;55919.555996158;75260.504456818;83005.416434226;63351.536507896;58920.628789594;57388.121538976;58543.220857649;48903.37710694;59929.858373866;70907.744155749;59181.867135273;71809.913516248;74942.361627357;70469.381455512;57713.380182937;61100.30413484;65200.079475388;65899.628532903;76620.711446785;70627.581608775;63619.399832497;69348.56005722;61605.387872788;62875.175261772;67475.956088824;54864.661894319;79679.231881409;61717.247868863;56273.967943626;56313.503451002;73436.824725755;63902.654515675;59532.247072528;70433.010379774;62726.803431474;67117.14501515;73958.452965758;71204.868267726
437.26542369751;382743.98918344;420194.10299461;487663.74348309;468989.07019206;451427.8719256;396253.05922742;472843.01928998;531895.87241483;465437.44013043;409510.08489409;414689.25323522;478796.79668245;559540.58203399;432607.67342737;414967.46275608;478698.88073113;572653.82343869;458127.25362657;373231.40377627;445974.67051158;562977.15688365;615169.63908484;495291.51296912;375489.23539815;449251.54722352;583219.85615645;609387.29867757;557317.33575298;345784.64638525;443653.27727401;432795.54296063;413250.17902882;582640.09542115;550534.57410093;472715.15058826;498541.1687267;536992.13855597;441995.19923175;467444.60178177;432091.70744976;426083.24899853;415086.25358137;425339.68042717;514572.51623958;466514.06715077;511652.37459725;455895.04649347;514229.98160163;504579.23687067;538701.34095652;509381.61377612;423825.28807629;368256.18334429;429440.11293882;341341.08039991;442621.96821477;480882.5765977;546273.1826382;556679.19200595;537259.13353299;468587.77420651;535283.95868285;547816.98754366;439146.34825254;441791.1913266;410554.08400898;541484.2299317;389581.60142767;470039.49784981;500468.5308995;623240.59276826;554577.46692836;583577.00855468;515178.92043519;467112.60269304;462217.29300831;404689.26393383;413685.92862351;464392.88155925;487709.12306856;331533.39422398;535601.57383231;602698.09319464;463795.83363877;546222.62964254;454697.52877123;450991.24687846;487722.07491979;462929.89923661;580981.77887835;460652.00431331;391962.40474242;449428.9975742;522222.79076189;428257.52361599;470332.8863349;527860.24918982;565820.56140605;455514.1012247;547211.42207599;513035.28715767;514286.56776818;330146.36426704;508289.7616897;490230.51036278;503814.41228115;474629.7735988;477837.25254846;453454.28868393;525069.2545229;431796.4954928;431015.3023544;530510.99343333;480207.90371843;519098.78789033;531854.71423612;488529.7392905;416685.06009598;403344.17211162;443417.20916151;514652.71825679;573789.61091376;534334.49524249;517282.01802477;511066.96947337;502211.42925316;453541.64446684;551982.4839738;632896.36200048;528546.82273668;601390.58016376;638175.19637128;412872.05720121;535817.64157034;557821.61579835;605730.42739337;702038.57239789;462967.8874565;519248.71985488;486848.46073279;677068.10571894;514187.28337576;455658.96611712;574797.05563209;504443.43198999;466182.98585213;526309.01624932;559295.91177056
438.26894363276;66701.661551886;88226.005331704;106371.30406389;101439.18652711;94684.276855463;95345.251609188;102344.11078289;110594.05391337;84675.870530151;80693.767454524;77117.167628604;104637.95108887;119758.52967161;79959.19186141;77507.862586655;106930.43586416;113617.88285554;98667.683459131;82437.474341865;90253.05289857;107943.19364448;144541.06231223;103928.77865259;86919.411509089;104515.95125714;116189.77805913;131062.49002212;121002.91371351;75380.357902726;95133.02500706;92027.151707756;70924.926462701;122420.20801341;116880.28347453;93545.862887757;95370.6541525;90257.458955482;93697.645403149;97840.306264657;85173.58007881;78478.118022821;90223.285765428;82508.818961146;97288.113972555;102775.10133261;106181.92672819;94821.218532829;105830.2326395;109974.07270086;101863.19362474;104405.61414222;86773.97552509;90972.897674758;81343.559236242;72289.602243884;94986.546120991;82487.394426055;110431.73666262;119339.84874071;110916.51578257;92659.995841912;124803.5693838;100883.77278118;90099.961273592;93021.916122379;83188.088850859;123344.64697138;87598.180849414;97531.85285022;99343.073490665;134844.20156694;109274.15842025;127382.1400363;107112.85590556;96933.774367609;97254.95863773;89342.152094419;91439.030216239;103762.33990253;103048.75372699;57560.499725512;106528.22942784;127619.66621643;92196.456382834;110601.88575407;92124.861730498;83102.845388008;104753.67277954;89919.229096437;121317.40561036;106135.66478708;82557.353114023;92946.105429194;111630.83019182;92107.239726561;95379.717377309;97257.507307403;127879.47720137;91931.541286828;108549.89978387;105079.17211448;107770.35705226;59301.583802219;106626.87097048;109808.2732965;99458.46419748;86847.646092556;98843.833108314;95211.684104265;96683.233793748;95361.797164265;89088.777964179;99866.184538715;93931.655874921;110176.20993806;114490.72546824;102153.83647282;92095.552242563;80414.81894981;92215.07855869;110891.7156726;119139.96549245;121259.28972955;113908.71696696;91829.35388031;100551.1390644;106427.22560463;105946.99438741;123844.92856643;113630.9098741;125345.96747205;129047.40815292;90704.726461248;116723.12733627;105502.32779527;121498.98458378;141175.93407105;94067.049739872;108550.20140507;99530.16410987;127582.16429908;122676.24953557;100255.93515289;108052.42867368;100706.41220793;109588.12306191;105857.44056689;109136.34924546
446.30197501729;62155.856787384;60421.24369658;76292.548435659;75518.743461377;71160.321661755;63307.091333086;59748.504809177;68280.129854282;63392.934370648;64644.968329063;69349.695073068;62907.752617033;64425.77994626;78933.477897815;73402.921676701;70938.708945491;65627.648189685;79535.190223338;61340.487683541;73571.846431725;76664.670489023;66543.440133662;69917.328495819;60924.200706009;68448.652280291;78711.819591374;68392.187264195;76490.74524816;72313.269750611;79041.451852782;78124.803805016;61538.483593755;84229.671232666;83131.822226216;85742.971006148;68694.170382102;68033.457353522;88655.658316588;90982.591412251;75409.888802872;74148.908058789;67852.331675071;48046.874201595;79724.82508055;66185.928666869;71952.600696789;65877.301325067;73884.069086215;100862.1956049;96978.658264359;89875.502920974;92453.239642934;73094.719185036;80540.487983666;52117.539124675;65204.098943965;64018.827837485;73048.149518688;75850.992444129;80461.469651594;79191.637831779;97269.251414123;84408.655065946;91137.538973588;68275.912140689;79988.620240893;80880.595932308;60242.158649136;75644.037576714;67217.474852578;80232.773215678;78874.567908943;66772.414357777;82902.179072816;90583.731800226;90375.572077311;75123.38507771;71851.065794345;91385.057288447;65723.845197778;49142.622392052;61081.159226306;91796.610519185;80135.956509338;74302.174139416;78622.309865724;83934.528200451;79207.272965998;83801.548033996;101269.12603675;88650.978557903;60463.599677529;58087.255110736;65999.956405989;81234.473281668;68340.553002056;90129.360315733;90540.324853631;90234.053245116;81996.763075174;104126.75124814;76924.47916182;42657.825460877;75400.891837545;59245.881559424;82615.095107893;90337.638452771;70465.960694015;80680.54791239;85026.706500729;65579.348349664;63915.040387916;84027.295821904;80195.602907132;81746.08363392;85689.00255071;92704.246479368;68670.750833234;55433.307922876;78568.053085001;75411.284138997;92683.75647388;89876.302747852;92808.778776975;82387.719797615;71992.487798727;63843.955294555;93501.786468038;88697.150410968;97632.16087286;85286.625294705;103709.21318983;59716.247444419;81030.266994497;88652.411252806;88116.823511589;102816.90983869;63848.751396695;80261.227146892;77282.80598167;99720.169836201;75531.007018964;83620.241256294;89026.265635196;67178.535050684;88968.875806806;74492.885679339;85524.311706669
448.0023831724;104961.96603627;103460.12191498;96547.521032487;106373.67500679;110757.75838175;88339.377873549;90616.416892342;109920.50776909;101724.30078182;91165.112045926;76607.939171589;89428.840110077;69131.436465856;134623.53969132;99237.917491922;99779.300926676;106182.43042852;107255.63578644;104572.76529047;73325.512284224;134837.58196796;120755.67155528;101306.03815397;85887.375592303;78743.653778642;93391.711800266;109731.39024851;114776.32761765;115025.89128411;103765.48059364;123608.67927318;98991.363393948;122905.06192923;100278.14826972;121346.38608299;101759.90610268;121194.41361603;94017.999729667;103715.17871341;99623.004234264;127926.50238144;126197.82585005;115315.51019552;102836.37732292;98356.596479221;135115.35973216;97267.934785873;110134.53259077;131169.5310675;114138.52195899;96711.882740032;94709.105098521;108851.32900845;128406.9047871;110893.20272182;107463.90020719;102518.50845507;107609.80919164;108382.12521235;125840.21041766;82028.232621597;102987.44084367;103579.92504209;105417.87808348;97774.979421695;111263.35942299;133088.99515456;89004.889950782;115194.77221356;93763.486761402;91699.307155241;92802.741052239;107490.06061493;116954.29835956;109407.48257891;107537.26507342;139919.45159964;96146.859549292;110227.4941306;117122.35823602;105309.64991032;95032.766599151;114027.88673656;103606.80893898;122129.26760132;108846.1948838;102105.11236902;114844.05618173;109482.75409549;128636.06486716;92817.01105549;103740.23973414;78505.23778495;79300.875755422;100521.54855218;122262.85791661;95587.062796461;114513.2476615;105949.52802065;108013.87948271;123888.6082795;104351.44161332;85123.634679148;114847.34889496;103221.60961676;123155.43846725;115568.13570436;91897.34530391;117414.21154982;109771.4607269;114979.80360423;106836.94461808;89438.039602622;99347.477488678;115423.16720159;112118.94130708;116749.75841883;104492.56298838;97037.608301361;87207.434202361;91646.930139426;105103.63984866;122195.6278922;106324.03290075;103800.59139936;127789.21175135;104689.1491193;113499.32654855;113327.45864654;126946.66232326;119193.09596068;102790.82854095;95380.057492883;96315.234295368;100983.57368716;105838.06626778;99041.088683655;110915.51630794;95729.54054372;91459.439690776;118058.93745215;121738.5621753;94217.455065077;114618.71708749;94339.975397983;94822.533684001;118328.53869496;110185.22736823
462.29703254276;118376.29450516;131467.92746589;147708.7744828;159559.82714552;135170.2106247;104525.07840145;126240.51191866;132431.90428595;128490.13315729;149354.15290489;128694.11560357;138132.81067497;160168.38711713;129027.52904021;136583.65252531;146135.21501804;168656.82429318;131323.45450775;125262.63117034;139818.87406853;173816.00509573;179852.91564828;164856.93430444;128060.49003456;141105.59629948;168994.6450178;183144.57158647;172887.99880525;115975.6972936;131829.11612438;170454.19119455;150840.933357;199985.77717282;182850.98777722;140082.79213025;162938.06154937;149204.93438094;135126.40385779;162501.22952695;118155.47142238;137989.65581573;121917.89579808;144585.70555102;144317.57011017;166558.54586973;127412.44828585;152845.6535466;149027.37537054;155319.79026785;163493.48178407;178574.51103637;142677.20494355;120395.8608152;137466.33542197;108012.5997905;144214.30988089;164644.72017988;157830.18350575;147803.72695391;152303.74543619;142227.08696431;152334.94300466;190686.46230216;136775.51868337;167598.83930517;141263.14595237;182588.43905695;133224.6550142;143651.45949008;164796.00576612;173212.63434149;171337.27715453;182434.26817921;149922.86442679;146355.82768437;162069.96136636;150585.44929829;147375.95108428;162688.74702244;167689.3603367;102392.7661334;158366.7927317;196709.69088824;154347.71344402;165809.67011799;160299.90565875;151377.34606865;174197.15520121;158169.19535327;201461.93883681;149159.03406196;131729.72521992;139400.58426314;165939.62913883;148986.57118096;153103.48517461;150951.93563239;173933.77545735;146657.93200912;140257.2049876;167005.44551464;146480.93244572;107785.23610751;139576.32556909;146701.45141176;188161.51102402;175414.8442214;149931.98392815;174098.6244886;169665.51718928;120073.18157157;144234.68986838;146223.85463593;169489.48623984;171861.21449586;187142.2399541;167203.17979612;151126.10599142;150728.84731761;136051.370687;166699.32682075;191603.19318362;172353.85966505;168112.45986631;158877.94661969;153404.74354555;135913.43012817;175173.15147407;212673.35959241;200144.12583043;185989.542501;188300.83098338;142532.21258854;170785.53281019;195497.83188487;178297.37597491;219198.68085751;160322.00538314;179005.80362484;171134.13381735;192548.89172039;162746.68581269;156421.38054262;148189.38757662;154673.36214438;167975.91970712;152521.76413197;180453.88546981
463.22338769006;76966.947920027;76400.097258546;91543.617145661;87675.830496215;87349.223091881;62969.681562753;65456.727966599;83822.843550358;76521.940302433;85623.771963878;75210.667451181;74021.900925861;70322.893378209;74384.467336897;83505.660173476;82900.973571301;88606.964560988;68224.383437064;79053.571657125;73705.382791044;92933.879675396;88620.149601088;58663.847951519;72014.817900563;70816.123050619;98406.560895739;82315.296955301;91293.584023757;89333.006083235;74485.590034828;73067.899590044;69111.669180607;89620.844166171;90202.740235968;90439.184611948;91728.22137734;100983.45558383;87238.071528796;92503.298261028;76867.679473268;76964.719624402;74655.563375154;64866.750456282;91956.538813603;77172.701875329;90014.124551695;91386.748403775;100557.92213164;93890.063636441;98719.425905837;91749.612751061;72784.402490102;66234.200973963;76980.093898506;46670.132163694;93903.048495816;74992.240179737;95462.197135315;84235.242468277;104769.2256499;70209.105530825;76820.748895606;91669.453344159;83906.148160243;77164.068341261;70152.689155704;75537.089696589;33443.125158286;74760.864739239;65488.022361737;96670.68982608;91883.989270872;110655.79028559;93205.201325598;81733.637642292;90580.695546606;90454.976231545;85654.680498747;83846.619921254;63594.185095455;51923.169866242;87742.396932262;93228.197260229;87712.640179597;101689.85345112;87933.150038402;82071.141975976;95990.116860488;92584.050618094;100429.65807936;74329.485009409;54973.630332169;61752.789388593;73768.339204365;69945.798314697;97652.939731832;88016.655944468;91077.323049766;97536.634627992;92263.514229354;90513.097609536;62451.630474103;34017.628204415;84324.248915797;87975.445052073;79413.09772667;87792.461104556;80742.106326976;91556.739684909;81302.780636897;60508.461002882;56887.802889045;84110.128090537;74966.912613169;93287.381409262;90180.634040797;93247.601242297;69672.813655991;54331.492649019;65640.712980181;80361.15213402;83115.840603255;93843.862448078;81699.829927514;75024.280473038;63131.310041377;58828.496935821;102331.53003788;102759.72919715;90103.492877321;93495.73655899;89956.017004635;53166.421941378;97087.350256352;81531.711732489;86956.579202795;89950.710840116;59600.165369148;86177.278015951;66027.018338652;92579.526534046;63549.488006351;73178.890315161;71280.648509964;57480.375905508;79284.418237006;68128.193257955;82112.812623022
464.31255691419;66745.555515845;81534.97375978;84056.961365551;89836.511123599;83093.921061496;66280.158774005;85188.481962334;93865.154823917;86293.179476773;82537.576112036;86293.707790241;81783.114066969;100316.34220712;72885.828444241;70062.413404554;87098.499370574;91704.057047913;76710.565907073;78159.768296362;85642.219659273;97604.231728932;101432.31445229;102677.33627476;67229.832646013;78613.564513603;104722.85778103;105858.84624931;104182.4531079;93247.020584817;105375.33833265;106046.44939477;81863.756620367;93402.923482774;93227.534836416;85711.303124284;84504.811299363;85605.213571642;105124.12538825;111918.16499856;99495.983878236;108099.50186778;110038.71285574;72658.240266594;91496.732940688;81117.605925344;97569.243488788;83985.396620677;91320.094706663;106754.9019997;139870.0649566;133599.54894267;97579.841436204;106251.01838906;102494.97493688;64545.197951756;85700.712763864;86024.913852011;99471.872381746;97863.075411752;89117.115772915;113905.99494949;123234.76752904;135300.93628346;106387.68467261;109128.50588523;99807.648854471;124814.94355429;84032.898251345;86674.72454919;107336.22692873;100307.90834738;107123.17341552;102722.93223901;120403.89131253;120500.40533033;118856.43987299;122555.56257775;89957.48229104;103830.34596248;111094.88718976;57551.948960415;80908.532692269;97446.714388897;83608.682183549;94332.328076338;103964.28305752;98874.24219743;113511.73609727;107857.87324107;115769.22359817;103776.67578785;85642.331847193;84710.075500393;90657.125794982;90033.693645329;87757.582497535;111614.45076488;134706.01243281;123854.95162172;115038.79785077;115177.91762361;106538.69964951;48922.156311947;76572.520532462;75828.854936052;119747.90510356;122642.91108644;109635.56253123;113485.17375259;128391.15758189;102780.44403458;88151.648496192;100698.68736131;122281.77272869;109104.76682745;115709.6004604;117225.35316462;94499.145105584;95910.612377344;93608.713423369;106654.5686701;121598.25156035;124785.23670198;116292.41638476;120084.59276399;109910.28050957;87241.000773838;129302.35668952;143956.14506142;121350.36008428;135236.46420134;125005.3995695;89892.050159837;124296.16825655;138108.4302431;124120.16924541;145724.17001014;96192.986641778;104056.935295;120319.59360349;150430.37862894;105326.60102476;113514.67612466;124640.87342551;110729.00296162;112253.09314908;110011.60463631;122232.38874033
480.30741761883;185852.74687894;186712.40543434;241600.88108021;236325.16829246;206807.63097303;180992.51891675;230680.97312523;260835.91737516;198816.30363493;199683.98837442;187115.004945;233071.44836278;229647.72529721;194418.8311693;207383.818418;233355.22283018;239759.39523076;195946.02695875;204988.61068156;213800.00510778;281710.64110123;280337.2239177;227615.09981268;193215.95015824;232200.9454616;269886.67609638;270186.70727055;238213.22185039;169454.0512238;209969.17423363;205917.5299438;201844.27097527;274041.41066232;267631.07491103;212359.28791195;227890.3330353;220913.97554506;186543.49530478;241485.20019527;197335.94338697;212029.24804766;202185.0622399;200782.63474976;250271.29017674;233177.60055189;233204.61709101;209599.23031323;224944.21644973;235037.86686601;272917.99845233;243516.46048425;206325.04401176;190238.25588933;225447.11468922;160259.48487507;200984.07621047;214653.02733655;241177.56374122;262688.08063379;268280.43247121;232006.02265029;226799.17272524;278097.77587839;204823.14571997;230774.22551642;210021.77770675;280136.50036816;185639.05766222;240139.45250952;230606.50916227;280311.49221858;264706.309024;257926.58133117;248987.14032652;258799.81461598;247415.99487752;219426.0240606;203402.11887214;235744.77259272;239231.07286562;163118.2670253;238536.74698149;300147.17529391;205357.17641614;238449.49833666;229943.33259372;220859.90109187;251658.04288847;247084.95331542;294087.941988;245576.37176211;182113.81971233;207103.1801803;236212.93340903;204424.90087946;227405.12776493;260589.83803324;274264.25468867;258215.33242163;267680.89847091;262878.89516109;240510.43315496;156027.47889727;237094.68109186;232129.32033221;251153.60096262;255322.171913;253485.46587664;246623.87131906;261558.05910782;215199.49611527;190606.57077215;246055.32765103;263555.80870314;274360.2355421;261550.57759559;248980.0139039;232017.45073322;196043.06175659;190204.13839698;256081.6501382;285951.85770318;293612.0320846;249631.34107828;255634.39040674;246788.88802534;228268.42505831;269742.02480361;320027.98076122;290161.29587896;294822.65312786;312041.55084686;194396.44874745;303807.11060471;269576.09034955;305536.76364422;336115.74136643;208493.08525869;269418.47489589;264989.44687275;329249.11707191;240492.31122739;235313.92588604;276367.7560465;255978.99917757;245735.34381639;237604.33964223;263602.35431846
540.05093404628;94289.96847956;83615.798824568;89469.460094127;94813.975999023;93209.662746372;82063.904839251;82367.250968061;102594.72239149;106477.4573954;77928.455692009;70622.046430229;68339.11555431;94802.582747406;79900.895921757;73252.842213746;87550.118177271;109152.94829207;103270.44828856;64289.930516033;68427.981022007;118452.77573603;117213.91758914;100178.71351179;82737.294335041;75353.196677679;86420.605079324;113877.60558976;113736.21924371;35024.715002071;47701.721565059;64536.87683788;72041.814409021;104748.64417819;87945.369357107;101251.66113444;102013.78638086;138587.48200758;26802.33655137;50767.221205977;53039.916492573;68191.05130029;64872.184053305;81291.222690188;101516.88843284;87040.931638164;115174.47225911;82997.207285924;111071.48576076;39329.237566884;44278.268929766;61098.468917231;56903.994572909;67357.69736095;85480.313459563;90166.56225141;84580.613372329;73236.321765724;94653.799934033;93461.996162536;105454.19593132;37897.746540058;44337.352612391;63850.093190185;59080.205749863;69285.076145953;64430.210613426;83884.967694938;65163.071271372;80514.018663407;77989.276552918;99215.104914985;93635.112528293;128668.91902579;57455.232158476;62759.793704323;53882.868626611;59557.19890009;48445.793012828;58115.834890673;74809.007512649;66714.775402489;90248.156505086;107433.82432659;97088.194499588;126478.62997323;68675.086333461;71559.725294806;87969.535545246;68355.190074999;89157.035630067;71345.288960605;71998.516809061;55033.53147904;88497.496398794;107099.01757239;121329.20717558;66120.386402698;84105.704066053;62686.668579849;89995.352758282;78068.832933691;81423.18235378;66656.679234187;96037.90324576;101541.11255492;59615.943411784;80952.711248292;65709.194545414;82730.417817168;83458.764572313;65086.104960615;83589.37590551;94093.211460551;61740.185063602;62885.830654205;79630.47640061;74011.540695405;79384.487216479;74737.941705522;69583.211102791;80770.063113421;87883.771872544;96470.245330344;83922.67907758;73124.949852867;77854.629277852;80522.16638731;88442.739389873;87219.476410045;72122.903028433;92834.229850087;80367.478029522;66763.181561041;73150.207379513;68581.503430125;65160.375780421;78384.339863372;75580.966745496;57087.739368922;57271.057934597;82127.711982076;72207.462673233;59277.45640463;67686.146224109;72887.461382345;72098.629814563;72067.260254269;109379.23919998
581.30624722012;84692.004205201;90718.540594148;102147.73741;88539.776997377;108359.99278392;86997.673192587;105054.363858;109323.60254706;87890.183593576;92554.303991548;85246.10852109;97474.753510623;106275.9236552;93968.573430589;84194.665623778;113257.98305133;123436.82693552;74296.678249306;74390.843590959;107396.24920664;106060.57856565;132152.46855871;99702.315688195;83087.833079965;84145.106154445;89890.665914506;117584.95275055;108640.23611402;76478.070757491;92672.987982806;87233.651134445;102467.55351395;122387.79057833;101326.71167822;89361.348337217;96955.88365987;97198.787497084;88468.606417822;108786.60914962;106823.49494126;97063.267013025;99482.674328885;101432.93359475;110136.32098267;106663.34211001;102486.76952978;99182.190349229;102564.10829332;110063.72092149;128754.99792248;108962.87829107;86624.410269773;101416.61793964;91097.442320269;76151.008477818;110503.25335967;104944.52785915;107344.29936259;121545.31236478;108359.9408979;98965.164847493;106516.55493513;131770.69553797;84552.99584894;101130.52279033;80621.637331494;135919.75136262;102935.82370137;111249.63271698;110233.14258985;137380.07487969;98715.791867108;110670.45539693;102829.37978549;117331.1681827;112143.15642989;102182.30734015;77817.048936898;98409.026936964;108067.24376397;88129.831816139;99359.638345819;121928.06865342;85900.585045521;125036.74137068;93888.806463287;93391.040435473;97392.080837735;123585.78989342;124423.24784248;93776.366068168;90326.081646833;104170.43094824;99182.358943207;74849.079653626;94494.997056321;102678.93087016;110480.24454029;116345.66412342;102961.32942032;123834.23725633;100992.55622519;91369.134927284;105330.30978493;111617.66111137;114282.88102558;109346.71470425;101320.07828768;110364.47204067;118614.73784808;107413.83451297;94815.682020073;118773.58833587;104342.80410877;112546.77429518;108122.11906301;110440.11041337;91005.850520024;99089.086874267;103826.41590511;117851.4830939;109515.89074584;121257.79188644;120047.84857832;113610.73739248;105483.22390302;112344.81343523;122871.34078943;136157.09654335;119110.4557824;136499.82065938;136697.05061089;138125.82817499;113888.93667384;109854.52368058;138354.43196183;140217.49518379;121266.11380006;116561.40416614;101680.0228804;127850.16097574;95511.522638176;93314.03490928;119164.36303737;107847.92371828;107699.3312011;97526.146334327;119271.82720948
